YYMMMDD,u0(m),____up(m),sig_u(m)
4-Mar-14,783,0.059692,0.00237
4-Mar-15,783,0.050983,0.002345
4-Mar-16,783,0.073063,0.002273
4-Mar-17,783,0.062439,0.002313
4-Mar-18,783,0.061371,0.002425
4-Mar-19,783,0.042023,0.002359
4-Mar-20,783,0.058445,0.002404
4-Mar-21,783,0.05176,0.002393
4-Mar-22,783,0.06739,0.002397
4-Mar-23,783,0.060981,0.002412
4-Mar-24,783,0.059775,0.002357
4-Mar-25,783,0.052345,0.002375
4-Mar-26,783,0.056343,0.002325
4-Mar-27,783,0.073979,0.002421
4-Mar-28,783,0.069779,0.002368
4-Mar-29,783,0.054495,0.002372
4-Mar-30,783,0.060112,0.00243
4-Mar-31,783,0.062883,0.00231
4-Apr-01,783,0.063021,0.00237
4-Apr-02,783,0.05656,0.002272
4-Apr-03,783,0.054107,0.002331
4-Apr-04,783,0.044027,0.002368
4-Apr-05,783,0.065995,0.002336
4-Apr-06,783,0.060483,0.002309
4-Apr-07,783,0.069365,0.002407
4-Apr-08,783,0.058412,0.002325
4-Apr-09,783,0.06415,0.002326
4-Apr-10,783,0.064724,0.002314
4-Apr-11,783,0.052969,0.002375
4-Apr-12,783,0.058382,0.002318
4-Apr-13,783,0.062781,0.002364
4-Apr-14,783,0.058838,0.002366
4-Apr-15,783,0.062068,0.002317
4-Apr-16,783,0.063225,0.00239
4-Apr-17,783,0.063755,0.002344
4-Apr-18,783,0.045966,0.002322
4-Apr-19,783,0.052193,0.002307
4-Apr-20,783,0.053047,0.002323
4-Apr-21,783,0.061483,0.0023
4-Apr-22,783,0.057466,0.002453
4-Apr-23,783,0.055387,0.002299
4-Apr-24,783,0.063732,0.002305
4-Apr-25,783,0.064914,0.002245
4-Apr-26,783,0.073562,0.002343
4-Apr-27,783,0.062074,0.002376
4-Apr-28,783,0.055913,0.002217
4-Apr-29,783,0.061886,0.002326
4-Apr-30,783,0.063249,0.002318
4-May-01,783,0.06404,0.002263
4-May-02,783,0.052279,0.002364
4-May-03,783,0.047866,0.00236
4-May-04,783,0.035707,0.002513
4-May-05,783,0.047956,0.00232
4-May-06,783,0.065775,0.002354
4-May-07,783,0.05748,0.002456
4-May-08,783,0.058804,0.002296
4-May-09,783,0.053102,0.002455
4-May-10,783,0.058433,0.002414
4-May-11,783,0.075234,0.00239
4-May-12,783,0.099258,0.002427
4-May-13,783,0.065929,0.003723
4-May-14,783,0.061404,0.002352
4-May-15,783,0.065788,0.002509
4-May-16,783,0.07626,0.002465
4-May-17,783,0.058323,0.002409
4-May-18,783,0.055755,0.002298
4-May-19,783,0.058564,0.002292
4-May-20,783,0.065611,0.002288
4-May-21,783,0.071557,0.002284
4-May-22,783,0.052049,0.002249
4-May-23,783,0.059072,0.00225
4-May-24,783,0.053736,0.002351
4-May-25,783,0.067966,0.002345
4-May-26,783,0.044615,0.002378
4-May-27,783,0.045022,0.002395
4-May-28,783,0.061995,0.00241
4-May-29,783,0.064751,0.002323
4-May-30,783,0.071642,0.002305
4-May-31,783,0.065825,0.002302
4-Jun-01,783,0.069556,0.002277
4-Jun-02,783,0.055916,0.00236
4-Jun-03,783,0.051511,0.002324
4-Jun-04,783,0.048421,0.002343
4-Jun-05,783,0.036722,0.002271
4-Jun-06,783,0.069113,0.002396
4-Jun-07,783,0.037044,0.00239
4-Jun-08,783,0.05357,0.002356
4-Jun-09,783,0.055116,0.002284
4-Jun-10,783,0.054087,0.002292
4-Jun-11,783,0.051563,0.00227
4-Jun-12,783,0.039272,0.002355
4-Jun-13,783,0.049806,0.002345
4-Jun-14,783,0.060463,0.002478
4-Jun-15,783,0.072693,0.002445
4-Jun-16,783,0.058335,0.002363
4-Jun-17,783,0.060855,0.002427
4-Jun-18,783,0.062579,0.002378
4-Jun-19,783,0.04962,0.002303
4-Jun-20,783,0.060143,0.002381
4-Jun-21,783,0.057894,0.00229
4-Jun-22,783,0.060625,0.002299
4-Jun-23,783,0.056478,0.002235
4-Jun-24,783,0.053952,0.002351
4-Jun-25,783,0.055022,0.002374
4-Jun-26,783,0.054254,0.002281
4-Jun-27,783,0.062294,0.002292
4-Jun-28,783,0.059582,0.00226
4-Jun-29,783,0.059305,0.002315
4-Jun-30,783,0.061289,0.002343
4-Jul-01,783,0.064363,0.002229
4-Jul-02,783,0.04982,0.0023
4-Jul-03,783,0.054664,0.002342
4-Jul-09,783,0.070204,0.002309
4-Jul-10,783,0.061177,0.002247
4-Jul-11,783,0.056577,0.002251
4-Jul-12,783,0.052458,0.002207
4-Jul-13,783,0.060942,0.002343
4-Jul-14,783,0.057996,0.00229
4-Jul-15,783,0.059534,0.002375
4-Jul-16,783,0.056821,0.002476
4-Jul-17,783,0.051345,0.002248
4-Jul-18,783,0.046928,0.002288
4-Jul-19,783,0.065428,0.002293
4-Jul-20,783,0.059241,0.002347
4-Jul-21,783,0.062601,0.002239
4-Jul-22,783,0.068384,0.002275
4-Jul-23,783,0.05327,0.002267
4-Jul-24,783,0.059965,0.002296
4-Jul-25,783,0.062459,0.002297
4-Jul-26,783,0.073146,0.002243
4-Jul-27,783,0.062158,0.002344
4-Jul-28,783,0.07011,0.002251
4-Jul-29,783,0.053898,0.002261
4-Jul-30,783,0.058825,0.002239
4-Jul-31,783,0.060244,0.002285
4-Aug-01,783,0.052591,0.002287
4-Aug-02,783,0.060004,0.002248
4-Aug-03,783,0.089497,0.002294
4-Aug-04,783,0.075087,0.002287
4-Aug-05,783,0.049416,0.002284
4-Aug-06,783,0.074602,0.002293
4-Aug-07,783,0.071219,0.002278
4-Aug-08,783,0.065157,0.002301
4-Aug-09,783,0.061451,0.002356
4-Aug-10,783,0.067289,0.002218
4-Aug-11,783,0.059441,0.002295
4-Aug-12,783,0.05733,0.002221
4-Aug-13,783,0.051448,0.002364
4-Aug-16,783,0.064926,0.0026
4-Aug-17,783,0.06599,0.002178
4-Aug-18,783,0.059411,0.002185
4-Aug-19,783,0.063841,0.002221
4-Aug-20,783,0.036724,0.002214
4-Aug-21,783,0.049973,0.002195
4-Aug-22,783,0.059322,0.002234
4-Aug-23,783,0.053873,0.002271
4-Aug-24,783,0.062669,0.002203
4-Aug-25,783,0.055678,0.00222
4-Aug-26,783,0.063547,0.002185
4-Aug-28,783,0.055493,0.002322
4-Aug-29,783,0.065009,0.002297
4-Aug-30,783,0.063362,0.002227
4-Aug-31,783,0.070805,0.002119
4-Sep-01,783,0.065108,0.002142
4-Sep-02,783,0.067816,0.002168
4-Sep-03,783,0.070107,0.002183
4-Sep-04,783,0.066814,0.002159
4-Sep-05,783,0.062696,0.002219
4-Sep-06,783,0.066881,0.002208
4-Sep-07,783,0.067632,0.002212
4-Sep-08,783,0.077103,0.002157
4-Sep-09,783,0.076467,0.002156
4-Sep-10,783,0.071872,0.002178
4-Sep-11,783,0.069857,0.002153
4-Sep-12,783,0.06576,0.002222
4-Sep-13,783,0.070847,0.002299
4-Sep-14,783,0.074593,0.00231
4-Sep-15,783,0.077262,0.002189
4-Sep-16,783,0.073164,0.002192
4-Sep-17,783,0.064783,0.002188
4-Sep-18,783,0.065767,0.002199
4-Sep-19,783,0.052503,0.002191
4-Sep-20,783,0.066251,0.002198
4-Sep-21,783,0.071542,0.002134
4-Sep-22,783,0.073381,0.002153
4-Sep-23,783,0.058168,0.002159
4-Sep-24,783,0.06152,0.002167
4-Sep-25,783,0.050758,0.002206
4-Sep-26,783,0.068127,0.002189
4-Sep-27,783,0.066056,0.00216
4-Sep-28,783,0.078154,0.00212
4-Sep-29,783,0.067591,0.00217
4-Sep-30,783,0.083475,0.002162
4-Oct-01,783,0.068517,0.002109
4-Oct-02,783,0.079373,0.002131
4-Oct-03,783,0.07285,0.002205
4-Oct-04,783,0.059774,0.002192
4-Oct-05,783,0.08283,0.00218
4-Oct-06,783,0.074487,0.002142
4-Oct-07,783,0.060765,0.002224
4-Oct-08,783,0.067002,0.002147
4-Oct-09,783,0.074391,0.002224
4-Oct-10,783,0.056961,0.00222
4-Oct-11,783,0.067087,0.002225
4-Oct-12,783,0.088693,0.002266
4-Oct-13,783,0.07305,0.002186
4-Oct-14,783,0.082349,0.002181
4-Oct-15,783,0.072004,0.002248
4-Oct-16,783,0.064707,0.002219
4-Oct-17,783,0.048428,0.002196
4-Oct-18,783,0.079993,0.002305
4-Oct-19,783,0.076108,0.002305
4-Oct-20,783,0.070387,0.002364
4-Oct-21,783,0.074771,0.002328
4-Oct-22,783,0.064848,0.002328
4-Oct-23,783,0.059754,0.002144
4-Oct-24,783,0.075757,0.002164
4-Oct-25,783,0.075938,0.002144
4-Oct-26,783,0.078527,0.00229
4-Oct-27,783,0.069064,0.002219
4-Oct-28,783,0.071551,0.002183
4-Oct-29,783,0.064935,0.002234
4-Oct-30,783,0.075345,0.002311
4-Oct-31,783,0.089304,0.002252
4-Nov-01,783,0.074213,0.002199
4-Nov-02,783,0.071918,0.002205
4-Nov-03,783,0.076701,0.002232
4-Nov-04,783,0.073192,0.002219
4-Nov-05,783,0.072622,0.002176
4-Nov-06,783,0.07678,0.002143
4-Nov-07,783,0.075961,0.002234
4-Nov-08,783,0.060283,0.002625
4-Nov-09,783,0.081392,0.002337
4-Nov-10,783,0.074338,0.002601
4-Nov-11,783,0.066222,0.002198
4-Nov-12,783,0.063597,0.002208
4-Nov-13,783,0.077339,0.002189
4-Nov-14,783,0.052997,0.002219
4-Nov-15,783,0.065178,0.002181
4-Nov-16,783,0.078008,0.002157
4-Nov-17,783,0.065899,0.002237
4-Nov-18,783,0.065159,0.002257
4-Nov-19,783,0.078475,0.002312
4-Nov-20,783,0.078652,0.00221
4-Nov-21,783,0.074109,0.002194
4-Nov-22,783,0.070306,0.002167
4-Nov-23,783,0.069964,0.002258
4-Nov-24,783,0.069632,0.002246
4-Nov-25,783,0.089674,0.002247
4-Nov-26,783,0.068592,0.002223
4-Nov-27,783,0.076449,0.002176
4-Nov-28,783,0.08252,0.002167
4-Nov-29,783,0.073452,0.002108
4-Nov-30,783,0.06403,0.002143
4-Dec-01,783,0.073207,0.002287
4-Dec-02,783,0.060769,0.002357
4-Dec-03,783,0.06111,0.002283
4-Dec-04,783,0.053319,0.002245
4-Dec-05,783,0.064315,0.002209
4-Dec-06,783,0.061793,0.002218
4-Dec-07,783,0.057791,0.002261
4-Dec-08,783,0.080518,0.002224
4-Dec-09,783,0.074905,0.002165
4-Dec-10,783,0.060385,0.00222
4-Dec-11,783,0.067886,0.002209
4-Dec-12,783,0.07302,0.002214
4-Dec-13,783,0.080313,0.002225
4-Dec-14,783,0.076147,0.002259
4-Dec-15,783,0.063225,0.002227
4-Dec-16,783,0.075002,0.002214
4-Dec-17,783,0.070459,0.002177
4-Dec-18,783,0.055972,0.002189
4-Dec-19,783,0.07036,0.002267
4-Dec-20,783,0.067848,0.002192
4-Dec-21,783,0.068537,0.002184
4-Dec-22,783,0.082523,0.002216
4-Dec-23,783,0.068621,0.002208
4-Dec-24,783,0.078848,0.002136
4-Dec-25,783,0.06386,0.002223
4-Dec-26,783,0.078918,0.00217
4-Dec-27,783,0.07295,0.002314
4-Dec-28,783,0.077242,0.002343
4-Dec-29,783,0.057589,0.002234
4-Dec-30,783,0.082346,0.002233
5-Jan-01,783,0.083069,0.002308
5-Jan-02,783,0.067927,0.002308
5-Jan-03,783,0.07335,0.002307
5-Jan-04,783,0.07406,0.002326
5-Jan-05,783,0.075901,0.002309
5-Jan-06,783,0.069093,0.002472
5-Jan-07,783,0.076648,0.002303
5-Jan-08,783,0.083212,0.002273
5-Jan-09,783,0.081705,0.002316
5-Jan-10,783,0.08057,0.002462
5-Jan-13,783,0.089706,0.002268
5-Jan-14,783,0.079701,0.002321
5-Jan-15,783,0.07295,0.002295
5-Jan-16,783,0.082024,0.002287
5-Jan-17,783,0.077249,0.002315
5-Jan-18,783,0.075367,0.002301
5-Jan-19,783,0.08397,0.002313
5-Jan-20,783,0.077852,0.002333
5-Jan-21,783,0.079064,0.002284
5-Jan-22,783,0.079411,0.00229
5-Jan-23,783,0.089246,0.002331
5-Jan-24,783,0.079276,0.002245
5-Jan-25,783,0.076438,0.002242
5-Jan-26,783,0.071903,0.002321
5-Jan-27,783,0.068823,0.0023
5-Jan-28,783,0.077954,0.002346
5-Jan-29,783,0.062004,0.002251
5-Jan-30,783,0.0897,0.002299
5-Jan-31,783,0.079582,0.002336
5-Feb-01,783,0.054478,0.002233
5-Feb-02,783,0.076933,0.002201
5-Feb-03,783,0.06684,0.002256
5-Feb-04,783,0.08891,0.002374
5-Feb-07,783,0.066093,0.00223
5-Feb-08,783,0.073846,0.002294
5-Feb-09,783,0.068887,0.00229
5-Feb-10,783,0.071432,0.0022
5-Feb-11,783,0.070209,0.00218
5-Feb-12,783,0.072437,0.0022
5-Feb-13,783,0.066555,0.002152
5-Feb-14,783,0.053819,0.002186
5-Feb-16,783,0.049992,0.002175
5-Feb-17,783,0.06085,0.00226
5-Feb-18,783,0.068254,0.002267
5-Feb-19,783,0.064349,0.002169
5-Feb-20,783,0.062461,0.002181
5-Feb-21,783,0.07858,0.002271
5-Feb-22,783,0.065712,0.002226
5-Feb-23,783,0.073911,0.002248
5-Feb-24,783,0.06824,0.002186
5-Feb-25,783,0.067256,0.002192
5-Feb-26,783,0.060525,0.002193
5-Feb-27,783,0.066917,0.002253
5-Feb-28,783,0.063201,0.002279
5-Mar-01,783,0.066336,0.002239
5-Mar-02,783,0.065388,0.00219
5-Mar-03,783,0.064566,0.00225
5-Mar-04,783,0.068373,0.002195
5-Mar-05,783,0.07306,0.002215
5-Mar-06,783,0.07498,0.002234
5-Mar-07,783,0.079223,0.002241
5-Mar-08,783,0.073404,0.002249
5-Mar-09,783,0.075735,0.002202
5-Mar-10,783,0.074247,0.002264
5-Mar-11,783,0.068682,0.002196
5-Mar-12,783,0.069111,0.002276
5-Mar-13,783,0.07173,0.002261
5-Mar-14,783,0.080008,0.002195
5-Mar-15,783,0.066192,0.002248
5-Mar-16,783,0.080606,0.002319
5-Mar-17,783,0.070328,0.002219
5-Mar-18,783,0.079397,0.002295
5-Mar-19,783,0.078821,0.002238
5-Mar-20,783,0.06718,0.002195
5-Mar-21,783,0.078733,0.002238
5-Mar-22,783,0.076632,0.002238
5-Mar-23,783,0.077669,0.002213
5-Mar-24,783,0.069825,0.002245
5-Mar-25,783,0.063491,0.002219
5-Mar-26,783,0.070519,0.002189
5-Mar-27,783,0.069588,0.002242
5-Mar-28,783,0.066574,0.002257
5-Mar-29,783,0.072076,0.002284
5-Mar-30,783,0.066693,0.002321
5-Mar-31,783,0.072127,0.002357
5-Apr-01,783,0.07319,0.00228
5-Apr-02,783,0.044961,0.002277
5-Apr-03,783,0.051519,0.002306
5-Apr-04,783,0.057959,0.002281
5-Apr-05,783,0.068736,0.002238
5-Apr-06,783,0.060351,0.002225
5-Apr-07,783,0.059664,0.002198
5-Apr-08,783,0.06439,0.002223
5-Apr-09,783,0.06514,0.002217
5-Apr-10,783,0.069488,0.002189
5-Apr-11,783,0.069289,0.002263
5-Apr-12,783,0.072719,0.002213
5-Apr-13,783,0.06831,0.002198
5-Apr-14,783,0.063362,0.002346
5-Apr-15,783,0.056622,0.002329
5-Apr-16,783,0.067671,0.002221
5-Apr-17,783,0.068991,0.00223
5-Apr-18,783,0.064422,0.002156
5-Apr-19,783,0.065493,0.00219
5-Apr-20,783,0.059014,0.002306
5-Apr-21,783,0.066369,0.002247
5-Apr-22,783,0.062673,0.002239
5-Apr-23,783,0.068188,0.002222
5-Apr-24,783,0.073758,0.002158
5-Apr-25,783,0.064418,0.002289
5-Apr-26,783,0.078097,0.002191
5-Apr-27,783,0.06818,0.002241
5-Apr-28,783,0.075916,0.00234
5-Apr-29,783,0.085209,0.002289
5-Apr-30,783,0.070178,0.002209
5-May-01,783,0.075072,0.002292
5-May-02,783,0.072346,0.002254
5-May-03,783,0.08189,0.002362
5-May-04,783,0.070845,0.002187
5-May-05,783,0.081787,0.002191
5-May-06,783,0.069169,0.002229
5-May-07,783,0.066344,0.002285
5-May-08,783,0.075718,0.002244
5-May-09,783,0.077728,0.00221
5-May-10,783,0.07303,0.002295
5-May-11,783,0.075316,0.002202
5-May-12,783,0.071941,0.002328
5-May-13,783,0.076003,0.002301
5-May-14,783,0.079534,0.002314
5-May-15,783,0.076989,0.002452
5-May-16,783,0.079204,0.002367
5-May-17,783,0.071054,0.002391
5-May-18,783,0.062932,0.00228
5-May-19,783,0.07748,0.002262
5-May-20,783,0.080112,0.002464
5-May-21,783,0.074163,0.00244
5-May-22,783,0.073817,0.002342
5-May-23,783,0.072578,0.002225
5-May-24,783,0.069013,0.002323
5-May-25,783,0.072978,0.002289
5-May-26,783,0.079238,0.00245
5-May-27,783,0.068072,0.002339
5-May-28,783,0.071067,0.002395
5-May-29,783,0.077699,0.002391
5-May-30,783,0.074626,0.002477
5-May-31,783,0.058897,0.002321
5-Jun-01,783,0.068284,0.00222
5-Jun-02,783,0.072355,0.002326
5-Jun-03,783,0.07173,0.002299
5-Jun-04,783,0.066083,0.002252
5-Jun-05,783,0.075278,0.002236
5-Jun-06,783,0.068709,0.002236
5-Jun-07,783,0.090994,0.002333
5-Jun-08,783,0.067556,0.002246
5-Jun-09,783,0.072347,0.002381
5-Jun-10,783,0.080568,0.002337
5-Jun-11,783,0.070593,0.002262
5-Jun-12,783,0.067158,0.00308
5-Jun-13,783,0.073155,0.002301
5-Jun-14,783,0.068718,0.002192
5-Jun-15,783,0.058363,0.002185
5-Jun-16,783,0.076059,0.002304
5-Jun-17,783,0.062813,0.002293
5-Jun-18,783,0.059525,0.002256
5-Jun-19,783,0.067894,0.002204
5-Jun-20,783,0.076169,0.002229
5-Jun-21,783,0.073955,0.002204
5-Jun-22,783,0.064434,0.002188
5-Jun-23,783,0.078737,0.002329
5-Jun-24,783,0.088436,0.002257
5-Jun-25,783,0.068884,0.002253
5-Jun-26,783,0.069407,0.002221
5-Jun-27,783,0.070946,0.002192
5-Jun-28,783,0.072007,0.002178
5-Jun-29,783,0.070336,0.002307
5-Jun-30,783,0.072925,0.002188
5-Jul-01,783,0.068268,0.002278
5-Jul-02,783,0.066357,0.002212
5-Jul-03,783,0.072921,0.002271
5-Jul-04,783,0.067753,0.00222
5-Jul-05,783,0.070896,0.002178
5-Jul-06,783,0.051675,0.002271
5-Jul-07,783,0.054308,0.002185
5-Jul-09,783,0.067146,0.002247
5-Jul-10,783,0.066403,0.002238
5-Jul-11,783,0.075616,0.002201
5-Jul-12,783,0.058768,0.00227
5-Jul-13,783,0.05389,0.002237
5-Jul-14,783,0.054967,0.002254
5-Jul-15,783,0.07664,0.002229
5-Jul-16,783,0.059126,0.002262
5-Jul-17,783,0.058684,0.002318
5-Jul-18,783,0.062463,0.002245
5-Jul-20,783,0.059403,0.002275
5-Jul-21,783,0.070597,0.002244
5-Jul-22,783,0.081374,0.002324
5-Jul-23,783,0.068236,0.002298
5-Jul-24,783,0.055981,0.002289
5-Jul-25,783,0.054146,0.002229
5-Jul-26,783,0.046419,0.002343
5-Jul-27,783,0.060627,0.00238
5-Jul-28,783,0.064046,0.002429
5-Jul-29,783,0.048937,0.002226
5-Jul-30,783,0.06111,0.002222
5-Jul-31,783,0.076846,0.002333
5-Aug-01,783,0.06564,0.002256
5-Aug-02,783,0.05289,0.003179
5-Aug-03,783,0.055928,0.002236
5-Aug-04,783,0.064579,0.002261
5-Aug-05,783,0.066163,0.002193
5-Aug-06,783,0.07542,0.002317
5-Aug-07,783,0.094092,0.004016
5-Aug-08,783,0.07788,0.002195
5-Aug-09,783,0.061992,0.002255
5-Aug-10,783,0.069857,0.002331
5-Aug-11,783,0.069363,0.002216
5-Aug-12,783,0.069979,0.002356
5-Aug-13,783,0.074212,0.002156
5-Aug-14,783,0.073685,0.002187
5-Aug-15,783,0.065979,0.00223
5-Aug-16,783,0.063318,0.002305
5-Aug-17,783,0.064897,0.002245
5-Aug-18,783,0.07727,0.002326
5-Aug-19,783,0.061022,0.002283
5-Aug-20,783,0.070017,0.002287
5-Aug-21,783,0.089607,0.002246
5-Aug-22,783,0.075648,0.002276
5-Aug-23,783,0.080693,0.002233
5-Aug-24,783,0.075713,0.002264
5-Aug-25,783,0.062122,0.002202
5-Aug-26,783,0.044977,0.002238
5-Aug-27,783,0.075875,0.002323
5-Aug-28,783,0.088529,0.002278
5-Aug-29,783,0.068999,0.002241
5-Aug-30,783,0.077269,0.002379
5-Aug-31,783,0.060397,0.002403
5-Sep-01,783,0.061223,0.002535
5-Sep-02,783,0.080306,0.002369
5-Sep-03,783,0.073007,0.002427
5-Sep-04,783,0.071248,0.002296
5-Sep-05,783,0.063353,0.002373
5-Sep-06,783,0.058603,0.002303
5-Sep-07,783,0.058202,0.002303
5-Sep-08,783,0.066069,0.00224
5-Sep-09,783,0.069847,0.002307
5-Sep-10,783,0.066635,0.002358
5-Sep-11,783,0.058435,0.002685
5-Sep-12,783,0.060072,0.002339
5-Sep-13,783,0.066045,0.002375
5-Sep-14,783,0.058649,0.00249
5-Sep-15,783,0.089509,0.002432
5-Sep-16,783,0.063725,0.002359
5-Sep-17,783,0.067731,0.002296
5-Sep-18,783,0.084285,0.002328
5-Sep-19,783,0.074249,0.002431
5-Sep-20,783,0.079914,0.002295
5-Sep-21,783,0.065364,0.002305
5-Sep-22,783,0.068814,0.002331
5-Sep-23,783,0.066333,0.002333
5-Sep-24,783,0.080866,0.002253
5-Sep-25,783,0.072116,0.002346
5-Sep-26,783,0.058438,0.002252
5-Sep-27,783,0.07048,0.002435
5-Sep-28,783,0.071656,0.00233
5-Sep-29,783,0.066433,0.002363
5-Sep-30,783,0.080115,0.002255
5-Oct-01,783,0.069825,0.002269
5-Oct-02,783,0.070052,0.002303
5-Oct-03,783,0.073068,0.002328
5-Oct-04,783,0.070277,0.002293
5-Oct-05,783,0.073178,0.002311
5-Oct-06,783,0.07218,0.002413
5-Oct-07,783,0.058994,0.002329
5-Oct-08,783,0.071942,0.0023
5-Oct-09,783,0.080172,0.002309
5-Oct-10,783,0.07117,0.00236
5-Oct-11,783,0.076691,0.002295
5-Oct-12,783,0.073894,0.002292
5-Oct-13,783,0.05558,0.00229
5-Oct-14,783,0.049367,0.002247
5-Oct-15,783,0.065745,0.002278
5-Oct-16,783,0.091923,0.002245
5-Oct-17,783,0.073074,0.002195
5-Oct-18,783,0.077308,0.002362
5-Oct-19,783,0.071254,0.002246
5-Oct-20,783,0.067431,0.002335
5-Oct-21,783,0.071557,0.002225
5-Oct-22,783,0.037548,0.002324
5-Oct-23,783,0.068132,0.002271
5-Oct-24,783,0.06869,0.002201
5-Oct-25,783,0.068967,0.002323
5-Oct-26,783,0.074507,0.002265
5-Oct-27,783,0.066275,0.00224
5-Oct-28,783,0.07004,0.002191
5-Oct-29,783,0.074223,0.002258
5-Oct-30,783,0.07099,0.002269
5-Oct-31,783,0.086884,0.002311
5-Nov-01,783,0.074301,0.002398
5-Nov-02,783,0.048842,0.002387
5-Nov-03,783,0.057343,0.002411
5-Nov-04,783,0.077625,0.002391
5-Nov-05,783,0.067812,0.002406
5-Nov-06,783,0.067473,0.002436
5-Nov-07,783,0.064747,0.002443
5-Nov-08,783,0.067698,0.002558
5-Nov-09,783,0.063219,0.002398
5-Nov-10,783,0.064836,0.00241
5-Nov-11,783,0.068607,0.002369
5-Nov-12,783,0.073143,0.002353
5-Nov-13,783,0.069858,0.002372
5-Nov-14,783,0.072125,0.002379
5-Nov-15,783,0.081039,0.002326
5-Nov-16,783,0.044358,0.002245
5-Nov-17,783,0.07376,0.002322
5-Nov-18,783,0.075871,0.002276
5-Nov-19,783,0.073379,0.002274
5-Nov-20,783,0.076394,0.002281
5-Nov-21,783,0.075734,0.002319
5-Nov-22,783,0.083475,0.002288
5-Nov-23,783,0.07474,0.002325
5-Nov-24,783,0.067381,0.002326
5-Nov-25,783,0.084695,0.002291
5-Nov-26,783,0.085967,0.002326
5-Nov-27,783,0.090889,0.002353
5-Nov-28,783,0.079092,0.002348
5-Nov-29,783,0.078019,0.002386
5-Nov-30,783,0.078981,0.002294
5-Dec-01,783,0.085201,0.002391
5-Dec-02,783,0.090328,0.002368
5-Dec-03,783,0.082434,0.002327
5-Dec-04,783,0.082561,0.002259
5-Dec-05,783,0.077082,0.002323
5-Dec-06,783,0.0815,0.002411
5-Dec-07,783,0.072844,0.002343
5-Dec-08,783,0.084207,0.002309
5-Dec-09,783,0.075848,0.002301
5-Dec-10,783,0.061219,0.002349
5-Dec-11,783,0.066885,0.002292
5-Dec-12,783,0.064573,0.002382
5-Dec-13,783,0.051467,0.002333
5-Dec-15,783,0.076842,0.002341
5-Dec-16,783,0.087323,0.002293
5-Dec-17,783,0.09748,0.002174
5-Dec-18,783,0.090628,0.002285
5-Dec-19,783,0.079588,0.00236
5-Dec-20,783,0.08195,0.002472
5-Dec-21,783,0.084229,0.002381
5-Dec-22,783,0.077848,0.002315
5-Dec-23,783,0.07504,0.002423
5-Dec-24,783,0.068467,0.002297
5-Dec-25,783,0.077354,0.002324
5-Dec-26,783,0.074724,0.002345
5-Dec-27,783,0.071278,0.002376
5-Dec-28,783,0.077202,0.00235
5-Dec-29,783,0.084079,0.0023
5-Dec-30,783,0.084329,0.002304
5-Dec-31,783,0.079948,0.002338
6-Jan-02,783,0.075452,0.00228
6-Jan-03,783,0.074189,0.002296
6-Jan-04,783,0.078104,0.00231
6-Jan-05,783,0.070484,0.002296
6-Jan-06,783,0.064477,0.002366
6-Jan-07,783,0.048995,0.002298
6-Jan-08,783,0.058256,0.002485
6-Jan-09,783,0.075569,0.00236
6-Jan-10,783,0.065447,0.002379
6-Jan-11,783,0.073551,0.002279
6-Jan-12,783,0.075677,0.002295
6-Jan-13,783,0.07525,0.00228
6-Jan-14,783,0.085828,0.002285
6-Jan-15,783,0.086749,0.002338
6-Jan-16,783,0.077661,0.002362
6-Jan-17,783,0.081117,0.002375
6-Jan-18,783,0.084214,0.002306
6-Jan-19,783,0.073378,0.002369
6-Jan-20,783,0.087925,0.002346
6-Jan-21,783,0.086851,0.002398
6-Jan-22,783,0.0741,0.002282
6-Jan-23,783,0.0889,0.002304
6-Jan-24,783,0.084323,0.002335
6-Jan-25,783,0.090878,0.002162
6-Jan-26,783,0.07781,0.002292
6-Jan-27,783,0.081703,0.002165
6-Jan-28,783,0.077792,0.002197
6-Jan-29,783,0.084073,0.00219
6-Jan-30,783,0.082183,0.002174
6-Jan-31,783,0.085862,0.002161
6-Feb-01,783,0.077973,0.002228
6-Feb-02,783,0.085055,0.002209
6-Feb-03,783,0.092204,0.0022
6-Feb-04,783,0.089289,0.002211
6-Feb-05,783,0.06972,0.002149
6-Feb-06,783,0.074331,0.002174
6-Feb-07,783,0.078868,0.002227
6-Feb-08,783,0.09279,0.002259
6-Feb-09,783,0.07366,0.002275
6-Feb-10,783,0.076305,0.002278
6-Feb-11,783,0.085758,0.002132
6-Feb-12,783,0.086183,0.002186
6-Feb-13,783,0.082173,0.00223
6-Feb-14,783,0.074543,0.002161
6-Feb-15,783,0.086577,0.002158
6-Feb-16,783,0.074503,0.002117
6-Feb-17,783,0.087029,0.002182
6-Feb-18,783,0.082275,0.002137
6-Feb-19,783,0.083255,0.002156
6-Feb-20,783,0.089014,0.002202
6-Feb-21,783,0.088844,0.002188
6-Feb-22,783,0.091161,0.002209
6-Feb-23,783,0.106062,0.002205
6-Feb-24,783,0.099766,0.002243
6-Feb-25,783,0.101995,0.002228
6-Feb-26,783,0.09982,0.002219
6-Feb-27,783,0.084958,0.002196
6-Feb-28,783,0.093928,0.002245
6-Mar-01,783,0.093058,0.002263
6-Mar-02,783,0.09462,0.002219
6-Mar-03,783,0.094555,0.002273
6-Mar-04,783,0.085745,0.002242
6-Mar-05,783,0.086398,0.002176
