YYMMMDD,u0(m),____up(m),sig_u(m)
4-Oct-25,990,0.161227,0.002392
4-Oct-26,990,0.159356,0.002422
4-Oct-27,990,0.153187,0.002422
4-Oct-28,990,0.149215,0.00233
4-Oct-29,990,0.142821,0.002396
4-Oct-30,990,0.136234,0.002447
4-Oct-31,990,0.151138,0.002386
4-Nov-01,990,0.151551,0.002521
4-Nov-02,990,0.147079,0.00239
4-Nov-03,990,0.147215,0.002415
4-Nov-04,990,0.149933,0.002373
4-Nov-05,990,0.145809,0.002409
4-Nov-06,990,0.15051,0.00236
4-Nov-07,990,0.146914,0.002444
4-Nov-08,990,0.135164,0.002953
4-Nov-09,990,0.153745,0.002506
4-Nov-10,990,0.164303,0.002753
4-Nov-11,990,0.142028,0.002383
4-Nov-12,990,0.142761,0.002449
4-Nov-13,990,0.156658,0.002384
4-Nov-14,990,0.15011,0.002459
4-Nov-15,990,0.161127,0.002396
4-Nov-16,990,0.149319,0.002363
4-Nov-17,990,0.146059,0.002377
4-Nov-18,990,0.150122,0.002434
4-Nov-19,990,0.150279,0.002484
4-Nov-20,990,0.155554,0.002436
4-Nov-21,990,0.150996,0.002419
4-Nov-22,990,0.150545,0.002375
4-Nov-23,990,0.153006,0.002444
4-Nov-24,990,0.151901,0.002393
4-Nov-25,990,0.145282,0.002481
4-Nov-26,990,0.151768,0.002499
4-Nov-27,990,0.153482,0.002553
4-Nov-28,990,0.156239,0.002432
4-Nov-29,990,0.156513,0.00253
4-Nov-30,990,0.157558,0.002449
4-Dec-01,990,0.14611,0.002585
4-Dec-02,990,0.144357,0.002449
4-Dec-03,990,0.133058,0.002387
4-Dec-04,990,0.140905,0.00241
4-Dec-05,990,0.149935,0.002439
4-Dec-06,990,0.149216,0.00247
4-Dec-07,990,0.145392,0.002389
4-Dec-08,990,0.154883,0.002417
4-Dec-09,990,0.145068,0.002391
4-Dec-10,990,0.154963,0.002536
4-Dec-11,990,0.154507,0.002496
4-Dec-12,990,0.159122,0.0025
4-Dec-13,990,0.157229,0.002474
4-Dec-14,990,0.149374,0.00253
4-Dec-15,990,0.14744,0.002447
4-Dec-16,990,0.149775,0.002407
4-Dec-17,990,0.144672,0.002475
4-Dec-18,990,0.141394,0.002476
4-Dec-19,990,0.137629,0.002539
4-Dec-20,990,0.146771,0.002525
4-Dec-21,990,0.147647,0.002426
4-Dec-22,990,0.134451,0.002517
4-Dec-23,990,0.148312,0.002442
4-Dec-24,990,0.147874,0.002466
4-Dec-25,990,0.144296,0.002452
4-Dec-26,990,0.150922,0.002503
4-Dec-27,990,0.152798,0.002429
4-Dec-28,990,0.147001,0.002423
4-Dec-29,990,0.137466,0.002415
4-Dec-30,990,0.145319,0.002448
4-Dec-31,990,0.151369,0.002548
5-Jan-01,990,0.147447,0.002491
5-Jan-02,990,0.153744,0.00238
5-Jan-03,990,0.139976,0.002432
5-Jan-04,990,0.149192,0.002551
5-Jan-05,990,0.145238,0.002426
5-Jan-06,990,0.139021,0.002534
5-Jan-07,990,0.128931,0.00241
5-Jan-08,990,0.149496,0.002578
5-Jan-09,990,0.143383,0.002494
5-Jan-10,990,0.166114,0.002615
5-Jan-11,990,0.147943,0.003483
5-Jan-12,990,0.165292,0.002698
5-Jan-13,990,0.143002,0.002607
5-Jan-14,990,0.15923,0.002768
5-Jan-15,990,0.154249,0.002684
5-Jan-16,990,0.154348,0.003071
5-Jan-17,990,0.140996,0.002621
5-Jan-18,990,0.142057,0.002814
5-Jan-19,990,0.147095,0.002828
5-Jan-20,990,0.143262,0.002754
5-Jan-21,990,0.160225,0.002954
5-Jan-22,990,0.143908,0.002718
5-Jan-23,990,0.166839,0.002867
5-Jan-24,990,0.150341,0.002738
5-Jan-25,990,0.149674,0.002507
5-Jan-26,990,0.152433,0.002853
5-Jan-27,990,0.147319,0.003349
5-Jan-28,990,0.148456,0.002623
5-Jan-29,990,0.140093,0.003082
5-Jan-30,990,0.137433,0.002598
5-Jan-31,990,0.155457,0.002535
5-Feb-01,990,0.145459,0.002544
5-Feb-02,990,0.157377,0.002609
5-Feb-03,990,0.147679,0.002695
5-Feb-04,990,0.155676,0.00241
5-Feb-05,990,0.153063,0.00248
5-Feb-08,990,0.154964,0.002585
5-Feb-09,990,0.145309,0.00252
5-Feb-10,990,0.139516,0.00257
5-Feb-11,990,0.157884,0.002572
5-Feb-12,990,0.15044,0.002511
5-Feb-13,990,0.138674,0.002525
5-Feb-14,990,0.142089,0.002461
5-Feb-15,990,0.135374,0.002401
5-Feb-16,990,0.138007,0.002413
5-Feb-17,990,0.148938,0.002486
5-Feb-18,990,0.151545,0.002414
5-Feb-19,990,0.132361,0.002456
5-Feb-20,990,0.144642,0.002463
5-Feb-21,990,0.14678,0.00245
5-Feb-22,990,0.157186,0.002445
5-Feb-23,990,0.149065,0.002472
5-Feb-24,990,0.142303,0.002469
5-Feb-25,990,0.13432,0.002409
5-Feb-26,990,0.148473,0.002341
5-Feb-27,990,0.140032,0.002406
5-Feb-28,990,0.132915,0.002355
5-Mar-01,990,0.139758,0.002374
5-Mar-02,990,0.138839,0.002411
5-Mar-03,990,0.143395,0.002382
5-Mar-04,990,0.138925,0.002375
5-Mar-05,990,0.138207,0.002408
5-Mar-06,990,0.136075,0.0024
5-Mar-07,990,0.136517,0.002379
5-Mar-09,990,0.137172,0.002352
5-Mar-10,990,0.150313,0.002288
5-Mar-11,990,0.134782,0.002336
5-Mar-13,990,0.136918,0.002354
5-Mar-14,990,0.140705,0.002327
5-Mar-15,990,0.145333,0.002401
5-Mar-16,990,0.155701,0.002341
5-Mar-17,990,0.139615,0.002281
5-Mar-18,990,0.151689,0.002309
5-Mar-19,990,0.142158,0.00238
5-Mar-20,990,0.148407,0.002278
5-Mar-21,990,0.142611,0.002315
5-Mar-22,990,0.151749,0.002327
5-Mar-23,990,0.159677,0.00238
5-Mar-24,990,0.132696,0.002365
5-Mar-25,990,0.132281,0.002276
5-Mar-26,990,0.147539,0.002405
5-Mar-27,990,0.142636,0.002337
5-Mar-28,990,0.150439,0.002294
5-Mar-29,990,0.144876,0.002365
5-Mar-30,990,0.143415,0.002412
5-Mar-31,990,0.138552,0.002421
5-Apr-01,990,0.124328,0.002334
5-Apr-02,990,0.137519,0.002333
5-Apr-03,990,0.13188,0.002434
5-Apr-04,990,0.139456,0.002358
5-Apr-05,990,0.143162,0.002367
5-Apr-06,990,0.120628,0.002379
5-Apr-07,990,0.130341,0.002339
5-Apr-08,990,0.123923,0.002334
5-Apr-09,990,0.13803,0.002292
5-Apr-10,990,0.139632,0.002393
5-Apr-11,990,0.143849,0.002414
5-Apr-12,990,0.145541,0.002352
5-Apr-13,990,0.145145,0.002397
5-Apr-14,990,0.13951,0.002464
5-Apr-16,990,0.151333,0.002344
5-Apr-17,990,0.138779,0.002401
5-Apr-18,990,0.144135,0.002377
5-Apr-19,990,0.132577,0.002386
5-Apr-20,990,0.124203,0.002379
5-Apr-21,990,0.142998,0.002419
5-Apr-22,990,0.146514,0.002379
5-Apr-23,990,0.140666,0.002316
5-Apr-24,990,0.138489,0.002326
5-Apr-25,990,0.136261,0.002386
5-Apr-26,990,0.143016,0.002329
5-Apr-27,990,0.148399,0.00234
5-Apr-28,990,0.148033,0.002447
5-Apr-29,990,0.157612,0.002423
5-Apr-30,990,0.140821,0.002357
5-May-01,990,0.146089,0.002326
5-May-02,990,0.143869,0.002431
5-May-03,990,0.145828,0.002454
5-May-04,990,0.137228,0.002394
5-May-05,990,0.141922,0.002369
5-May-06,990,0.140049,0.002382
5-May-07,990,0.133261,0.002325
5-May-08,990,0.139629,0.00235
5-May-09,990,0.141132,0.002429
5-May-10,990,0.144143,0.002334
5-May-11,990,0.150064,0.002373
5-May-12,990,0.152149,0.002443
5-May-13,990,0.139723,0.002433
5-May-14,990,0.139306,0.002531
5-May-15,990,0.140812,0.002573
5-May-16,990,0.145713,0.002461
5-May-17,990,0.14238,0.002585
5-May-18,990,0.150585,0.002493
5-May-19,990,0.138943,0.002466
5-May-20,990,0.144306,0.002627
5-May-21,990,0.150728,0.002413
5-May-22,990,0.147876,0.002411
5-May-23,990,0.141649,0.002422
5-May-24,990,0.133642,0.002349
5-May-25,990,0.137073,0.002377
5-May-26,990,0.128472,0.002387
5-May-27,990,0.143567,0.00231
5-May-28,990,0.157376,0.002355
5-May-29,990,0.145234,0.002403
5-May-30,990,0.153891,0.002539
5-May-31,990,0.13923,0.002444
5-Jun-01,990,0.149525,0.002369
5-Jun-02,990,0.149072,0.00245
5-Jun-03,990,0.147373,0.002383
5-Jun-04,990,0.136134,0.002357
5-Jun-05,990,0.137669,0.002373
5-Jun-06,990,0.152379,0.002408
5-Jun-07,990,0.126381,0.002453
5-Jun-08,990,0.13455,0.002333
5-Jun-09,990,0.127033,0.00251
5-Jun-10,990,0.12897,0.002436
5-Jun-13,990,0.127034,0.002434
5-Jun-14,990,0.137782,0.002412
5-Jun-15,990,0.142271,0.002393
5-Jun-16,990,0.140188,0.002453
5-Jun-17,990,0.139184,0.002505
5-Jun-18,990,0.128966,0.002348
5-Jun-19,990,0.138903,0.00237
5-Jun-20,990,0.148107,0.002293
5-Jun-21,990,0.136706,0.002359
5-Jun-22,990,0.13343,0.002343
5-Jun-23,990,0.138849,0.002527
5-Jun-24,990,0.131087,0.002342
5-Jun-25,990,0.141481,0.002322
5-Jun-26,990,0.135415,0.002397
5-Jun-27,990,0.143102,0.002337
5-Jun-28,990,0.125057,0.002411
5-Jun-29,990,0.13796,0.002395
5-Jun-30,990,0.130372,0.002364
5-Jul-01,990,0.133731,0.002455
5-Jul-02,990,0.124219,0.002442
5-Jul-03,990,0.119486,0.002515
5-Jul-04,990,0.127426,0.002348
5-Jul-05,990,0.139689,0.002365
5-Jul-06,990,0.132311,0.002411
5-Jul-07,990,0.124068,0.002413
5-Jul-08,990,0.118108,0.002432
5-Jul-09,990,0.131873,0.002414
5-Jul-10,990,0.129066,0.002331
5-Jul-11,990,0.127509,0.002355
5-Jul-12,990,0.129616,0.002312
5-Jul-13,990,0.132829,0.00238
5-Jul-14,990,0.11982,0.002381
5-Jul-15,990,0.133407,0.002378
5-Jul-16,990,0.128952,0.002389
5-Jul-17,990,0.142312,0.002538
5-Jul-18,990,0.130922,0.002506
5-Jul-19,990,0.146038,0.002399
5-Jul-20,990,0.117462,0.002357
5-Jul-21,990,0.125756,0.002383
5-Jul-22,990,0.138227,0.002412
5-Jul-23,990,0.124017,0.002448
5-Jul-24,990,0.134952,0.002524
5-Jul-25,990,0.125115,0.002405
5-Jul-26,990,0.127596,0.002412
5-Jul-27,990,0.12967,0.002501
5-Jul-28,990,0.134809,0.00247
5-Jul-29,990,0.127224,0.002479
5-Jul-30,990,0.138329,0.002473
5-Jul-31,990,0.127941,0.002409
5-Aug-01,990,0.13658,0.002361
5-Aug-02,990,0.121617,0.002437
5-Aug-04,990,0.124157,0.002547
5-Aug-05,990,0.125358,0.002481
5-Aug-08,990,0.131256,0.00249
5-Aug-09,990,0.124334,0.002416
5-Aug-10,990,0.141465,0.003378
5-Aug-12,990,0.135347,0.00253
5-Aug-13,990,0.125995,0.003059
5-Aug-14,990,0.126941,0.003407
5-Aug-15,990,0.127641,0.003423
5-Aug-16,990,0.125018,0.003945
5-Aug-18,990,0.127222,0.003013
5-Aug-19,990,0.127049,0.002453
5-Aug-20,990,0.128668,0.005851
5-Aug-21,990,0.13612,0.003201
5-Aug-23,990,0.130747,0.002454
5-Aug-24,990,0.134526,0.003559
5-Aug-26,990,0.125087,0.00271
5-Sep-08,990,0.125665,0.002335
5-Sep-09,990,0.122183,0.002536
5-Sep-10,990,0.117921,0.00247
5-Sep-11,990,0.131811,0.002979
5-Sep-12,990,0.108496,0.00246
5-Sep-13,990,0.116852,0.002634
5-Sep-14,990,0.11356,0.002497
5-Sep-15,990,0.12603,0.002568
5-Sep-16,990,0.116613,0.002468
5-Sep-17,990,0.111224,0.002447
5-Sep-18,990,0.140935,0.00244
5-Sep-19,990,0.127613,0.002457
5-Sep-20,990,0.119502,0.002406
5-Sep-21,990,0.133246,0.002428
5-Sep-22,990,0.133025,0.00246
5-Sep-23,990,0.125619,0.002428
5-Sep-24,990,0.129046,0.002495
5-Sep-25,990,0.138857,0.002437
5-Sep-26,990,0.136724,0.002508
5-Sep-27,990,0.117955,0.002607
5-Sep-28,990,0.131745,0.00248
5-Sep-29,990,0.126167,0.002393
5-Sep-30,990,0.117848,0.00237
5-Oct-01,990,0.121514,0.002468
5-Oct-02,990,0.127991,0.002474
5-Oct-03,990,0.126325,0.002461
5-Oct-04,990,0.125959,0.002394
5-Oct-05,990,0.123839,0.002443
5-Oct-06,990,0.12886,0.002395
5-Oct-07,990,0.10364,0.002439
5-Oct-08,990,0.107818,0.002466
5-Oct-09,990,0.117893,0.002527
5-Oct-10,990,0.133531,0.00247
5-Oct-11,990,0.125429,0.00257
5-Oct-12,990,0.120795,0.002457
5-Oct-13,990,0.122221,0.002443
5-Oct-14,990,0.121455,0.002477
5-Oct-15,990,0.129296,0.002405
5-Oct-16,990,0.12442,0.002473
5-Oct-17,990,0.119602,0.002433
5-Oct-18,990,0.121843,0.002555
5-Oct-19,990,0.128371,0.002473
5-Oct-20,990,0.113167,0.002447
5-Oct-21,990,0.126491,0.002432
5-Oct-22,990,0.110669,0.002376
5-Oct-23,990,0.127575,0.002428
5-Oct-24,990,0.125523,0.002382
5-Oct-25,990,0.113597,0.002356
5-Oct-26,990,0.123319,0.002522
5-Oct-27,990,0.11644,0.002425
5-Oct-28,990,0.12788,0.002463
5-Oct-29,990,0.124498,0.002396
5-Oct-30,990,0.125936,0.002359
5-Oct-31,990,0.133648,0.002419
5-Nov-01,990,0.128076,0.002411
5-Nov-02,990,0.113761,0.002528
5-Nov-03,990,0.103593,0.002492
5-Nov-04,990,0.130929,0.002466
5-Nov-05,990,0.124067,0.002536
5-Nov-06,990,0.121259,0.002506
5-Nov-07,990,0.120098,0.002497
5-Nov-08,990,0.118556,0.002556
5-Nov-09,990,0.120716,0.002499
5-Nov-10,990,0.114743,0.002486
5-Nov-11,990,0.131312,0.002431
5-Nov-12,990,0.128774,0.002446
5-Nov-13,990,0.12799,0.002428
5-Nov-14,990,0.131142,0.002498
5-Nov-15,990,0.114998,0.002387
5-Nov-16,990,0.120947,0.002382
5-Nov-17,990,0.117164,0.002356
5-Nov-18,990,0.119828,0.002394
5-Nov-19,990,0.131882,0.002387
5-Nov-25,990,0.130169,0.002383
5-Nov-26,990,0.131979,0.002399
5-Nov-27,990,0.125841,0.002389
5-Nov-28,990,0.127722,0.002367
5-Nov-29,990,0.121858,0.002387
5-Nov-30,990,0.127958,0.002403
5-Dec-01,990,0.129805,0.002492
5-Dec-02,990,0.139069,0.002367
5-Dec-03,990,0.134931,0.002348
5-Dec-04,990,0.134992,0.002388
5-Dec-05,990,0.12301,0.002414
5-Dec-06,990,0.137827,0.002446
5-Dec-07,990,0.107618,0.002427
5-Dec-08,990,0.136665,0.002714
5-Dec-09,990,0.149071,0.003458
5-Dec-17,990,0.13327,0.002336
5-Dec-18,990,0.14691,0.002294
5-Dec-19,990,0.129568,0.002466
5-Dec-20,990,0.133876,0.002473
5-Dec-21,990,0.136634,0.002631
5-Dec-22,990,0.119857,0.002561
5-Dec-23,990,0.128668,0.002567
5-Dec-24,990,0.134008,0.002466
5-Dec-25,990,0.137855,0.002475
5-Dec-26,990,0.132871,0.00237
5-Dec-27,990,0.133684,0.002422
5-Dec-28,990,0.132501,0.002434
5-Dec-29,990,0.124223,0.002432
5-Dec-30,990,0.13135,0.002426
5-Dec-31,990,0.133027,0.00247
6-Jan-01,990,0.140281,0.002434
6-Jan-02,990,0.13053,0.002412
6-Jan-03,990,0.125285,0.002381
6-Jan-05,990,0.123387,0.002446
6-Jan-06,990,0.126841,0.002413
6-Jan-07,990,0.117407,0.002404
6-Jan-08,990,0.123152,0.002557
6-Jan-09,990,0.122042,0.002435
6-Jan-10,990,0.116916,0.00244
6-Jan-11,990,0.133075,0.002422
6-Jan-12,990,0.118702,0.002445
6-Jan-13,990,0.130582,0.002379
6-Jan-14,990,0.128963,0.002385
6-Jan-15,990,0.13299,0.002453
6-Jan-16,990,0.128854,0.002431
6-Jan-17,990,0.126559,0.002379
6-Jan-18,990,0.126954,0.002426
6-Jan-19,990,0.131728,0.002379
6-Jan-20,990,0.125963,0.002348
6-Jan-21,990,0.125731,0.002382
6-Jan-22,990,0.128302,0.002395
6-Jan-23,990,0.129946,0.00238
6-Jan-24,990,0.130305,0.002379
6-Jan-25,990,0.131196,0.002322
6-Jan-26,990,0.137161,0.00325
6-Jan-27,990,0.136435,0.002324
6-Jan-28,990,0.12374,0.002382
6-Jan-29,990,0.131474,0.00236
6-Jan-30,990,0.128298,0.002381
6-Jan-31,990,0.128136,0.002369
6-Feb-01,990,0.132645,0.002322
6-Feb-02,990,0.135,0.002289
6-Feb-03,990,0.136091,0.002334
6-Feb-04,990,0.1387,0.00233
6-Feb-05,990,0.132167,0.002317
6-Feb-06,990,0.122266,0.002362
6-Feb-07,990,0.128449,0.002354
6-Feb-08,990,0.140346,0.002424
6-Feb-09,990,0.12471,0.002332
6-Feb-10,990,0.127167,0.002318
6-Feb-11,990,0.131012,0.002348
6-Feb-12,990,0.132665,0.002334
6-Feb-13,990,0.131239,0.002333
6-Feb-14,990,0.13844,0.002346
6-Feb-15,990,0.130732,0.002364
6-Feb-16,990,0.132457,0.002358
6-Feb-17,990,0.13444,0.002908
6-Feb-19,990,0.124411,0.002329
6-Feb-20,990,0.141327,0.002366
6-Feb-21,990,0.138312,0.002414
6-Feb-22,990,0.141207,0.002393
6-Feb-23,990,0.145639,0.002383
6-Feb-24,990,0.155908,0.002423
6-Feb-25,990,0.141035,0.002383
6-Feb-26,990,0.146354,0.002337
6-Feb-27,990,0.133698,0.002405
6-Feb-28,990,0.129844,0.00231
6-Mar-01,990,0.13083,0.002352
6-Mar-02,990,0.137882,0.002316
6-Mar-03,990,0.139955,0.002392
6-Mar-04,990,0.132417,0.002342
6-Mar-06,990,0.13415,0.002338
6-Mar-07,990,0.136897,0.002315
6-Mar-08,990,0.131935,0.002334
6-Mar-27,990,0.144222,0.002594
6-Mar-28,990,0.137795,0.002397
6-Mar-29,990,0.125451,0.002364
6-Mar-30,990,0.136517,0.002397
6-Mar-31,990,0.133588,0.002417
6-Apr-01,990,0.133256,0.002417
6-Apr-02,990,0.136921,0.002415
6-Apr-03,990,0.124997,0.002409
6-Apr-04,990,0.127023,0.002422
6-Apr-05,990,0.136091,0.002472
6-Apr-06,990,0.147718,0.002441
6-Apr-07,990,0.128423,0.002443
6-Apr-08,990,0.125498,0.002388
6-Apr-09,990,0.132004,0.002312
6-Apr-10,990,0.130442,0.002354
6-Apr-11,990,0.12714,0.002307
6-Apr-12,990,0.11945,0.002369
6-Apr-14,990,0.13083,0.0031
6-Apr-15,990,0.135683,0.002405
6-Apr-16,990,0.131009,0.002466
6-Apr-17,990,0.132294,0.002441
6-Apr-18,990,0.140738,0.002483
6-Apr-19,990,0.134473,0.002428
6-Apr-20,990,0.126905,0.002449
6-Apr-21,990,0.136104,0.002412
6-Apr-22,990,0.152962,0.002502
6-Apr-23,990,0.144352,0.002514
6-Apr-24,990,0.136235,0.002514
6-Apr-25,990,0.14047,0.002532
6-Apr-26,990,0.141461,0.002413
6-Apr-27,990,0.151316,0.002353
6-Apr-28,990,0.155007,0.002345
6-Apr-29,990,0.164547,0.00244
6-Apr-30,990,0.143107,0.002399
6-May-02,990,0.156889,0.002619
6-May-03,990,0.157138,0.002396
6-May-04,990,0.151004,0.002388
6-May-05,990,0.152593,0.002457
6-May-06,990,0.144827,0.002389
6-May-07,990,0.151059,0.002392
6-May-08,990,0.14811,0.002377
6-May-09,990,0.144474,0.002493
6-May-10,990,0.155275,0.002312
6-May-11,990,0.142084,0.002434
6-May-12,990,0.155385,0.002419
6-May-13,990,0.141571,0.002377
6-May-14,990,0.148173,0.002361
6-May-15,990,0.167659,0.002349
6-May-16,990,0.168443,0.002391
6-May-17,990,0.157935,0.002292
6-May-18,990,0.169958,0.002459
6-May-19,990,0.149722,0.002367
6-May-20,990,0.151234,0.002489
6-May-21,990,0.150146,0.002394
6-May-22,990,0.159594,0.002421
6-May-23,990,0.153394,0.002377
6-May-24,990,0.146077,0.002307
6-May-25,990,0.150408,0.002422
6-May-26,990,0.152539,0.002439
6-May-27,990,0.15833,0.002359
6-May-28,990,0.155536,0.002467
6-May-29,990,0.142035,0.002492
6-May-30,990,0.166684,0.002445
6-May-31,990,0.167462,0.00251
6-Jun-01,990,0.16814,0.002426
6-Jun-02,990,0.169201,0.002459
6-Jun-03,990,0.162028,0.002426
6-Jun-04,990,0.166691,0.002422
6-Jun-05,990,0.169609,0.002446
6-Jun-06,990,0.158926,0.002451
6-Jun-07,990,0.15612,0.002448
6-Jun-08,990,0.17454,0.002396
6-Jun-09,990,0.166398,0.0024
6-Jun-10,990,0.172735,0.002466
6-Jun-11,990,0.172679,0.00242
6-Jun-12,990,0.170699,0.002391
6-Jun-13,990,0.160181,0.002344
6-Jun-14,990,0.149971,0.0024
6-Jun-15,990,0.155703,0.002477
6-Jun-16,990,0.17507,0.002426
6-Jun-17,990,0.164841,0.002364
6-Jun-18,990,0.168804,0.002512
6-Jun-19,990,0.164129,0.002388
6-Jun-20,990,0.161625,0.002441
6-Jun-21,990,0.170664,0.002402
6-Jun-22,990,0.155126,0.002376
6-Jun-23,990,0.168013,0.002425
6-Jun-24,990,0.173065,0.002384
6-Jun-25,990,0.17667,0.002351
6-Jun-26,990,0.183488,0.002416
6-Jun-27,990,0.184253,0.002506
6-Jun-28,990,0.17412,0.002458
6-Jun-29,990,0.175702,0.002672
6-Jun-30,990,0.176436,0.002326
6-Jul-01,990,0.17788,0.002444
6-Jul-02,990,0.175489,0.002439
6-Jul-03,990,0.163988,0.002413
6-Jul-04,990,0.139041,0.002408
6-Jul-05,990,0.156406,0.002408
6-Jul-06,990,0.172033,0.002412
6-Jul-07,990,0.171763,0.002364
6-Jul-08,990,0.16462,0.002423
6-Jul-09,990,0.168551,0.002413
6-Jul-10,990,0.174452,0.002398
6-Jul-11,990,0.173609,0.002382
6-Jul-12,990,0.16918,0.002433
6-Jul-13,990,0.162453,0.002372
6-Jul-14,990,0.180583,0.002377
6-Jul-15,990,0.183096,0.002429
6-Jul-16,990,0.182102,0.002478
6-Jul-17,990,0.184151,0.00249
6-Jul-18,990,0.187182,0.002399
6-Jul-19,990,0.181526,0.002503
6-Jul-20,990,0.195727,0.002411
6-Jul-21,990,0.189916,0.002463
6-Jul-22,990,0.195484,0.002439
6-Jul-23,990,0.190122,0.002468
6-Jul-24,990,0.19599,0.002424
6-Jul-25,990,0.200319,0.002476
6-Jul-26,990,0.189369,0.002514
6-Jul-27,990,0.183794,0.002503
6-Jul-28,990,0.186193,0.002462
6-Jul-29,990,0.201289,0.00248
6-Jul-30,990,0.207244,0.0024
6-Jul-31,990,0.193237,0.002463
6-Aug-01,990,0.194485,0.002428
6-Aug-02,990,0.194618,0.002462
6-Aug-03,990,0.197496,0.002408
6-Aug-04,990,0.206525,0.002486
6-Aug-05,990,0.189206,0.002388
6-Aug-06,990,0.206822,0.002444
6-Aug-07,990,0.193134,0.002451
6-Aug-08,990,0.201108,0.002377
6-Aug-09,990,0.202209,0.002354
6-Aug-10,990,0.20116,0.002459
6-Aug-11,990,0.199565,0.002415
6-Aug-12,990,0.194629,0.00251
6-Aug-13,990,0.206737,0.002485
6-Aug-14,990,0.200308,0.002491
6-Aug-15,990,0.208741,0.002488
6-Aug-16,990,0.206349,0.002425
6-Aug-17,990,0.202517,0.002417
6-Aug-18,990,0.194521,0.002517
6-Aug-19,990,0.200858,0.002434
6-Aug-20,990,0.206918,0.002457
6-Aug-21,990,0.210023,0.002483
6-Aug-22,990,0.218022,0.002566
6-Aug-23,990,0.216482,0.002041
6-Aug-24,990,0.216217,0.002031
6-Aug-25,990,0.205792,0.002119
6-Aug-26,990,0.214311,0.002173
6-Aug-27,990,0.205658,0.002198
6-Aug-28,990,0.217416,0.002213
6-Aug-29,990,0.207138,0.00215
6-Aug-30,990,0.194133,0.002216
6-Aug-31,990,0.210684,0.002179
6-Sep-01,990,0.215203,0.00217
6-Sep-02,990,0.21785,0.002192
6-Sep-03,990,0.211861,0.002153
6-Sep-04,990,0.206621,0.002213
6-Sep-05,990,0.214685,0.002183
6-Sep-06,990,0.211725,0.002195
6-Sep-07,990,0.195581,0.002209
6-Sep-08,990,0.206369,0.002217
6-Sep-09,990,0.201999,0.002091
6-Sep-10,990,0.197757,0.002097
6-Sep-11,990,0.217936,0.002094
6-Sep-12,990,0.223219,0.002201
6-Sep-13,990,0.209954,0.002078
6-Sep-14,990,0.215602,0.002213
6-Sep-15,990,0.218236,0.002119
6-Sep-16,990,0.203286,0.00213
6-Sep-17,990,0.218543,0.002103
6-Sep-18,990,0.211569,0.002082
6-Sep-19,990,0.219784,0.002108
6-Sep-20,990,0.208055,0.002082
6-Sep-21,990,0.214419,0.002154
6-Sep-22,990,0.220618,0.002185
6-Sep-23,990,0.227295,0.002106
6-Sep-24,990,0.222739,0.002095
6-Sep-25,990,0.222521,0.002107
6-Sep-26,990,0.215767,0.002095
6-Sep-27,990,0.219107,0.002067
6-Sep-28,990,0.217997,0.002094
6-Sep-29,990,0.226037,0.002084
6-Sep-30,990,0.218281,0.002081
6-Oct-01,990,0.219705,0.002113
6-Oct-02,990,0.222001,0.002184
6-Oct-03,990,0.217518,0.002173
6-Oct-04,990,0.226255,0.002098
6-Oct-05,990,0.224119,0.002157
6-Oct-06,990,0.21437,0.002095
6-Oct-07,990,0.22733,0.002114
6-Oct-08,990,0.231117,0.002126
6-Oct-09,990,0.243223,0.002052
6-Oct-10,990,0.242025,0.002139
6-Oct-11,990,0.221024,0.002079
6-Oct-12,990,0.225855,0.00207
6-Oct-13,990,0.216966,0.002101
6-Oct-14,990,0.224083,0.002057
6-Oct-15,990,0.226885,0.00209
6-Oct-16,990,0.211198,0.002027
6-Oct-17,990,0.214528,0.002143
6-Oct-18,990,0.231585,0.002029
6-Oct-19,990,0.212535,0.002046
6-Oct-20,990,0.231214,0.002114
6-Oct-21,990,0.225953,0.002004
6-Oct-22,990,0.223964,0.001992
6-Oct-23,990,0.219542,0.001991
6-Oct-24,990,0.214288,0.002053
6-Oct-25,990,0.217907,0.002124
6-Oct-26,990,0.22173,0.002079
6-Oct-27,990,0.246927,0.001986
6-Oct-28,990,0.226046,0.002021
6-Oct-29,990,0.226724,0.002008
6-Oct-30,990,0.235232,0.002069
6-Oct-31,990,0.222859,0.002046
6-Nov-01,990,0.235139,0.001983
6-Nov-02,990,0.23073,0.001987
6-Nov-03,990,0.212691,0.001993
6-Nov-04,990,0.233787,0.002046
6-Nov-05,990,0.218168,0.001989
6-Nov-06,990,0.230145,0.00197
6-Nov-07,990,0.225923,0.002031
6-Nov-08,990,0.217797,0.002079
6-Nov-09,990,0.224707,0.00207
6-Nov-10,990,0.231865,0.002012
6-Nov-11,990,0.226504,0.002042
6-Nov-12,990,0.22774,0.002115
6-Nov-13,990,0.233862,0.002183
6-Nov-14,990,0.221977,0.002021
6-Nov-15,990,0.218122,0.001999
6-Nov-16,990,0.235542,0.001982
6-Nov-17,990,0.230649,0.001972
6-Nov-18,990,0.236662,0.001964
6-Nov-19,990,0.224193,0.002014
6-Nov-20,990,0.226681,0.002019
6-Nov-21,990,0.246944,0.002034
6-Nov-22,990,0.227179,0.002003
6-Nov-23,990,0.231604,0.002081
6-Nov-24,990,0.217455,0.002082
6-Nov-25,990,0.230723,0.002022
6-Nov-26,990,0.217702,0.002025
6-Nov-27,990,0.221269,0.002029
6-Nov-28,990,0.225388,0.002032
