1992/09/23, 1.9980809345014603
1992/09/24, 1.997347875320341
1992/09/25, 1.9951486977769832
1992/09/26, 2.000280112044818
1992/09/27, 2.006144585493772
1992/09/27, 2.0068776446748915
1992/09/28, 2.0032123487692948
1992/09/29, 1.9988139936825795
1992/09/30, 1.9944156385958638
1992/10/01, 1.9848858692413136
1992/10/02, 1.9790213957923597
1992/10/02, 1.9760891590678826
1992/10/03, 1.9724238631622861
1992/10/04, 1.9709577448000477
1992/10/05, 1.9753560998867634
1992/10/06, 1.9782883366112403
1992/10/06, 1.9782883366112403
1992/10/07, 1.9841528100601944
1992/10/08, 1.9929495202336254
1992/10/09, 1.999547052863699
1992/10/10, 2.003945407950414
1992/10/10, 2.0076107038560105
1992/10/11, 2.0098098813993683
1992/10/12, 2.0068776446748915
1992/10/13, 2.000280112044818
1992/10/14, 1.9870850467846715
1992/10/14, 1.9721306394898386
1992/10/15, 1.9639936825794149
1992/10/15, 1.952997794862626
1992/10/16, 1.9474998510042316
1992/10/17, 1.9474998510042316
1992/10/18, 1.9474998510042316
1992/10/19, 1.9442010846891948
1992/10/19, 1.9337549913582457
1992/10/20, 1.9211097204839382
1992/10/20, 1.9145121878538651
1992/10/21, 1.9145121878538651
1992/10/22, 1.9178109541689017
1992/10/23, 1.9240419572084153
1992/10/23, 1.915611776625544
1992/10/24, 1.9079146552237918
1992/10/25, 1.89985100423148
1992/10/26, 1.896918767507003
1992/10/27, 1.896918767507003
1992/10/27, 1.896918767507003
1992/10/28, 1.8961857083258837
1992/10/29, 1.8925204124202875
1992/10/30, 1.8925204124202875
1992/10/31, 1.8983848858692416
1992/10/31, 1.9064485368615531
1992/11/01, 1.9123130103105073
1992/11/02, 1.9211097204839382
1992/11/03, 1.915611776625544
1992/11/04, 1.9046158889087552
1992/11/05, 1.89985100423148
1992/11/05, 1.8932534716014064
1992/11/06, 1.8837237022468563
1992/11/07, 1.8778592287979023
1992/11/08, 1.877126169616783
1992/11/09, 1.878885511651469
1992/11/09, 1.8914208236486085
1992/11/10, 1.9013171225937184
1992/11/11, 1.9013171225937184
1992/11/12, 1.9020501817748376
1992/11/13, 1.8983848858692416
1992/11/13, 1.8910542940580488
1992/11/14, 1.8837237022468563
1992/11/15, 1.8727278145300674
1992/11/16, 1.8628315155849575
1992/11/17, 1.8656904463913226
1992/11/18, 1.877126169616783
1992/11/18, 1.8985681506645213
1992/11/19, 1.9580559032123488
1992/11/19, 1.940169259193039
1992/11/19, 1.9269741939328924
1992/11/18, 1.9145121878538651
1992/11/19, 2.0035788783598547
1992/11/19, 1.98855116514691
1992/11/19, 1.9753560998867634
1992/11/19, 2.1091394004410278
1992/11/19, 2.0941116872280827
1992/11/19, 2.0816496811490555
1992/11/19, 2.066255438345551
1992/11/19, 2.0552595506287625
1992/11/19, 2.039865307825258
1992/11/19, 2.0266702425651113
1992/11/19, 2.0178735323916803
1992/11/20, 2.1850110256868707
1992/11/20, 2.1674176053400087
1992/11/20, 2.1542225400798616
1992/11/20, 2.1380952380952385
1992/11/19, 2.123434054472853
1992/11/20, 2.2558245425829906
1992/11/20, 2.237791286727457
1992/11/20, 2.2245962214673103
1992/11/20, 2.211401156207164
1992/11/20, 2.2026044460337326
1992/11/20, 2.284413850646642
1992/11/20, 2.2685797723344656
1992/11/21, 2.2531855295309615
1992/11/21, 2.2817748375946123
1992/11/21, 2.266380594791108
1992/11/21, 2.239990464270815
1992/11/21, 2.226795399010668
1992/11/21, 2.2136003337505215
1992/11/21, 2.1982060909470174
1992/11/21, 2.1850110256868707
1992/11/21, 2.1725490196078434
1992/11/21, 2.1593539543476967
1992/11/22, 2.1410274748197153
1992/11/22, 2.1263662911973302
1992/11/22, 2.1109720483938257
1992/11/22, 2.099243101495918
1992/11/23, 2.0882472137791286
1992/11/23, 2.0757852077001013
1992/11/23, 2.063323201621074
1992/11/24, 2.048662017998689
1992/11/24, 2.0343673639668634
1992/11/25, 2.0184233267775196
1992/11/25, 2.0035788783598547
1992/11/26, 1.990383813099708
1992/11/27, 1.9848858692413136
1992/11/28, 1.9841528100601944
1992/11/28, 1.9859854580129925
1992/11/29, 2.0090768222182493
1992/11/28, 1.9738899815245248
1992/11/29, 2.04602300494666
1992/11/29, 2.0281363609273497
1992/11/29, 2.1850110256868707
1992/11/29, 2.171815960426724
1992/11/29, 2.1515835270278325
1992/11/29, 2.133696883008523
1992/11/29, 2.1212348769294955
1992/11/29, 2.105840634125991
1992/11/29, 2.0926455688658443
1992/11/29, 2.0794505036056976
1992/11/29, 2.066255438345551
1992/11/29, 1.9870850467846715
1992/11/30, 2.309924310149592
1992/11/30, 2.292037666130282
1992/11/30, 2.2788426008701355
1992/11/30, 2.2656475356099888
1992/11/30, 2.252452470349842
1992/11/30, 2.237791286727457
1992/11/30, 2.2223970439239524
1992/11/29, 2.211401156207164
1992/11/29, 2.1982060909470174
1992/11/30, 2.437183383991895
1992/11/30, 2.4225222003695097
1992/11/30, 2.409327135109363
1992/11/30, 2.3961320698492163
1992/11/30, 2.3829370045890697
1992/11/30, 2.3697419393289234
1992/11/30, 2.3565468740687767
1992/11/30, 2.34335180880863
1992/11/30, 2.3301567435484833
1992/11/30, 2.47354311937541
1992/11/30, 2.456242922700995
1992/11/30, 2.4456135645747663
1992/12/01, 2.492895881756958
1992/12/01, 2.477501638953454
1992/12/01, 2.464306573693307
1992/12/01, 2.4511115084331605
1992/12/01, 2.4357172656296564
1992/12/01, 2.4210560820072713
1992/12/01, 2.4049287800226473
1992/12/01, 2.390267596400262
