"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-01-28",,,"6.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-01-29",,,"7.9","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-01-30",,,"21.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-01-31",,,"0.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-02-01",,,"1.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-02-02",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-02-03",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-02-04",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-02-05",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-02-06",,,"1.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-02-07",,,"0.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-02-08",,,"0.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-02-09",,,"0.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-02-10",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-02-11",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-02-12",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-02-13",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-02-14",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-02-15",,,"31.2","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-02-16",,,"26.2","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-02-17",,,"4.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-02-18",,,"6.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-02-19",,,"29.2","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-02-20",,,"41.7","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-02-21",,,"24.4","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-02-22",,,"3.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-02-23",,,"24.9","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-02-24",,,"18.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-02-25",,,"30.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-02-26",,,"31.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-02-27",,,"23.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-02-28",,,"8.9","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-02-29",,,"24.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-03-01",,,"22.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-03-02",,,"5.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-03-03",,,"128.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-03-04",,,"7.4","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-03-05",,,"1.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-03-06",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-03-07",,,"0.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-03-08",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-03-09",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-03-10",,,"0.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-03-11",,,"1.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-03-12",,,"2.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-03-13",,,"2.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-03-14",,,"0.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-03-15",,,"3.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-03-16",,,"0.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-03-17",,,"3.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-03-18",,,"2.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-03-19",,,"2.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-03-20",,,"0.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-03-21",,,"10.2","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-03-22",,,"3.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-03-23",,,"0.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-03-24",,,"22.4","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-03-25",,,"12.7","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-03-26",,,"11.4","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-03-27",,,"2.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-03-28",,,"20.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-03-29",,,"58.4","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-03-30",,,"2.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-03-31",,,"24.9","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-04-01",,,"6.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-04-02",,,"1.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-04-03",,,"4.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-04-04",,,"0.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-04-05",,,"0.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-04-06",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-04-07",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-04-08",,,"8.9","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-04-09",,,"5.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-04-10",,,"7.9","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-04-11",,,"2.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-04-12",,,"4.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-04-13",,,"3.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-04-14",,,"5.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-04-15",,,"22.9","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-04-16",,,"8.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-04-17",,,"9.4","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-04-18",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-04-19",,,"23.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-04-20",,,"17.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-04-21",,,"13.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-04-22",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-04-23",,,"0.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-04-24",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-04-25",,,"5.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-04-26",,,"1.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-04-27",,,"11.4","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-04-28",,,"4.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-04-29",,,"3.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-04-30",,,"2.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-05-01",,,"12.4","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-05-02",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-05-03",,,"0.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-05-04",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-05-05",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-05-06",,,"0.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-05-07",,,"0.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-05-08",,,"6.4","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-05-09",,,"2.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-05-10",,,"5.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-05-11",,,"2.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-05-12",,,"0.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-05-13",,,"0.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-05-14",,,"4.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-05-15",,,"1.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-05-16",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-05-17",,,"14.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-05-18",,,"18.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-05-19",,,"9.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-05-20",,,"1.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-05-21",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-05-22",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-05-23",,,"1.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-05-24",,,"10.4","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-05-25",,,"5.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-05-26",,,"19.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-05-27",,,"1.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-05-28",,,"15.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-05-29",,,"6.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-05-30",,,"4.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-05-31",,,"5.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-06-01",,,"0.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-06-02",,,"2.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-06-03",,,"1.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-06-04",,,"0.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-06-05",,,"2.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-06-06",,,"7.9","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-06-07",,,"14.2","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-06-08",,,"6.4","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-06-09",,,"35.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-06-10",,,"2.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-06-11",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-06-12",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-06-13",,,"6.4","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-06-14",,,"7.4","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-06-15",,,"0.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-06-16",,,"14.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-06-17",,,"5.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-06-18",,,"26.7","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-06-19",,,"52.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-06-20",,,"96.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-06-21",,,"7.4","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-06-22",,,"10.4","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-06-23",,,"2.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-06-24",,,"18.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-06-25",,,"13.2","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-06-26",,,"5.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-06-27",,,"3.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-06-28",,,"7.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-06-29",,,"5.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-06-30",,,"20.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-07-01",,,"5.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-07-02",,,"13.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-07-03",,,"7.9","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-07-04",,,"6.9","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-07-05",,,"23.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-07-06",,,"15.7","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-07-07",,,"0.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-07-08",,,"0.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-07-09",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-07-10",,,"8.9","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-07-11",,,"26.2","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-07-12",,,"17.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-07-13",,,"2.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-07-14",,,"2.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-07-15",,,"3.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-07-16",,,"21.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-07-17",,,"6.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-07-18",,,"9.7","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-07-19",,,"16.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-07-20",,,"5.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-07-21",,,"17.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-07-22",,,"71.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-07-23",,,"0.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-07-24",,,"0.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-07-25",,,"1.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-07-26",,,"14.7","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-07-27",,,"43.9","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-07-28",,,"4.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-07-29",,,"3.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-07-30",,,"4.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-07-31",,,"1.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-08-01",,,"5.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-08-02",,,"8.4","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-08-03",,,"4.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-08-04",,,"7.9","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-08-05",,,"7.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-08-06",,,"1.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-08-07",,,"5.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-08-08",,,"0.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-08-09",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-08-10",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-08-11",,,"7.9","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-08-12",,,"27.9","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-08-13",,,"5.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-08-14",,,"2.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-08-15",,,"13.7","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-08-16",,,"2.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-08-17",,,"14.7","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-08-18",,,"18.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-08-19",,,"0.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-08-20",,,"2.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-08-21",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-08-22",,,"0.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-08-23",,,"3.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-08-24",,,"1.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-08-25",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-08-26",,,"5.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-08-27",,,"1.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-08-28",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-08-29",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-08-30",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-08-31",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-09-01",,,"6.4","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-09-02",,,"4.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-09-03",,,"9.7","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-09-04",,,"2.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-09-05",,,"9.4","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-09-06",,,"7.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-09-07",,,"0.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-09-08",,,"73.4","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-09-09",,,"1.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-09-10",,,"9.9","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-09-11",,,"11.4","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-09-12",,,"21.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-09-13",,,"2.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-09-14",,,"4.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-09-15",,,"18.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-09-16",,,"19.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-09-17",,,"7.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-09-18",,,"8.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-09-19",,,"4.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-09-20",,,"6.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-09-21",,,"2.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-09-22",,,"0.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-09-23",,,"6.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-09-24",,,"6.4","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-09-25",,,"22.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-09-26",,,"2.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-09-27",,,"0.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-09-28",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-09-29",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-09-30",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-10-01",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-10-02",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-10-03",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-10-04",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-10-05",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-10-06",,,"3.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-10-07",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-10-08",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-10-09",,,"0.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-10-10",,,"0.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-10-11",,,"2.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-10-12",,,"0.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-10-13",,,"2.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-10-14",,,"16.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-10-15",,,"33.0","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-10-16",,,"38.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-10-17",,,"4.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-10-18",,,"8.9","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-10-19",,,"59.7","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-10-20",,,"11.4","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-10-21",,,"2.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-10-22",,,"6.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-10-23",,,"14.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-10-24",,,"8.4","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-10-25",,,"6.6","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-10-26",,,"5.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-10-27",,,"1.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-10-28",,,"0.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-10-29",,,"13.7","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-10-30",,,"8.9","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-10-31",,,"10.2","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-11-01",,,"59.7","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-11-02",,,"5.1","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-11-03",,,"0.3","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-11-04",,,"1.5","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-11-05",,,"31.8","0.0","0.0"
"USC00511300","HAWAII BEACHES 91.12, HI US","1996-11-06",,,"4.3","0.0","0.0"
