YYMMMDD,u0(m),____up(m),sig_u(m)
4-Oct-29,1104,0.618393,0.002415
4-Oct-30,1104,0.61291,0.002537
4-Oct-31,1104,0.635062,0.002475
4-Nov-01,1104,0.633016,0.002524
4-Nov-02,1104,0.626586,0.00248
4-Nov-03,1104,0.623472,0.002532
4-Nov-04,1104,0.628084,0.002598
4-Nov-05,1104,0.626047,0.00252
4-Nov-06,1104,0.633216,0.002507
4-Nov-07,1104,0.632905,0.002485
4-Nov-08,1104,0.607398,0.002923
4-Nov-09,1104,0.638002,0.002651
4-Nov-10,1104,0.64144,0.002875
4-Nov-11,1104,0.62809,0.002525
4-Nov-12,1104,0.628966,0.002482
4-Nov-13,1104,0.632235,0.002566
4-Nov-14,1104,0.624849,0.002467
4-Nov-15,1104,0.631671,0.002485
4-Nov-16,1104,0.628803,0.002525
4-Nov-17,1104,0.63004,0.0025
4-Nov-18,1104,0.627231,0.002621
4-Nov-19,1104,0.635197,0.002538
4-Nov-20,1104,0.635029,0.002584
4-Nov-21,1104,0.638177,0.0025
4-Nov-22,1104,0.629115,0.002573
4-Nov-23,1104,0.634164,0.00256
4-Nov-24,1104,0.632887,0.002617
4-Nov-25,1104,0.627595,0.00259
4-Nov-26,1104,0.632288,0.002548
4-Nov-27,1104,0.631149,0.002639
4-Nov-28,1104,0.634972,0.002618
4-Nov-29,1104,0.63394,0.002589
4-Nov-30,1104,0.639065,0.00258
4-Dec-01,1104,0.61956,0.002658
4-Dec-02,1104,0.620397,0.002585
4-Dec-03,1104,0.62159,0.002544
4-Dec-04,1104,0.62475,0.002483
4-Dec-05,1104,0.630066,0.002582
4-Dec-06,1104,0.625587,0.0026
4-Dec-07,1104,0.611459,0.002553
4-Dec-08,1104,0.634716,0.002528
4-Dec-09,1104,0.629296,0.002487
4-Dec-10,1104,0.639088,0.002625
4-Dec-11,1104,0.63189,0.002677
4-Dec-12,1104,0.632126,0.002714
4-Dec-13,1104,0.638132,0.002626
4-Dec-14,1104,0.628771,0.002637
4-Dec-15,1104,0.630751,0.002639
4-Dec-16,1104,0.628689,0.002552
4-Dec-17,1104,0.626093,0.002621
4-Dec-18,1104,0.628141,0.002597
4-Dec-19,1104,0.617337,0.002621
4-Dec-20,1104,0.634712,0.002588
4-Dec-21,1104,0.62935,0.002633
4-Dec-22,1104,0.62911,0.002506
4-Dec-23,1104,0.624994,0.002547
4-Dec-24,1104,0.625456,0.002553
4-Dec-25,1104,0.625344,0.002583
4-Dec-26,1104,0.632867,0.002652
4-Dec-27,1104,0.634668,0.002638
4-Dec-28,1104,0.637333,0.002596
4-Dec-29,1104,0.624244,0.002608
4-Dec-30,1104,0.633271,0.002501
5-Jan-01,1104,0.636465,0.002668
5-Jan-02,1104,0.64319,0.002622
5-Jan-03,1104,0.620914,0.002607
5-Jan-04,1104,0.630539,0.002711
5-Jan-05,1104,0.629017,0.002555
5-Jan-06,1104,0.629954,0.002685
5-Jan-07,1104,0.630046,0.002571
5-Jan-08,1104,0.634849,0.002684
5-Jan-09,1104,0.627883,0.002619
5-Jan-10,1104,0.639137,0.002648
5-Jan-11,1104,0.634127,0.002694
5-Jan-12,1104,0.635372,0.002596
5-Jan-13,1104,0.640105,0.002618
5-Jan-14,1104,0.645991,0.002582
5-Jan-15,1104,0.639349,0.002649
5-Jan-16,1104,0.636536,0.002614
5-Jan-17,1104,0.636233,0.00257
5-Jan-18,1104,0.639409,0.002648
5-Jan-19,1104,0.643081,0.00257
5-Jan-20,1104,0.643487,0.002632
5-Jan-21,1104,0.636901,0.002641
5-Jan-22,1104,0.638455,0.002592
5-Jan-23,1104,0.644686,0.002685
5-Jan-24,1104,0.640454,0.002571
5-Jan-25,1104,0.639131,0.002667
5-Jan-26,1104,0.641716,0.002577
5-Jan-27,1104,0.640221,0.002597
5-Jan-28,1104,0.639752,0.002599
5-Jan-29,1104,0.638206,0.002552
5-Jan-30,1104,0.631668,0.002542
5-Jan-31,1104,0.650144,0.00257
5-Feb-01,1104,0.630862,0.002635
5-Feb-02,1104,0.643912,0.002518
5-Feb-03,1104,0.636086,0.002583
5-Feb-04,1104,0.651135,0.002562
5-Feb-05,1104,0.64702,0.002571
5-Feb-06,1104,0.647191,0.002672
5-Feb-07,1104,0.638907,0.002583
5-Feb-08,1104,0.639011,0.002628
5-Feb-09,1104,0.638439,0.002709
5-Feb-10,1104,0.646118,0.002618
5-Feb-11,1104,0.640067,0.002673
5-Feb-12,1104,0.631519,0.002603
5-Feb-13,1104,0.636656,0.002571
5-Feb-14,1104,0.641712,0.00266
5-Feb-16,1104,0.633491,0.002514
5-Feb-17,1104,0.647407,0.00258
5-Feb-18,1104,0.645874,0.002618
5-Feb-19,1104,0.641534,0.002614
5-Feb-20,1104,0.650567,0.002576
5-Feb-21,1104,0.649432,0.002572
5-Feb-22,1104,0.649567,0.002688
5-Feb-23,1104,0.639909,0.002615
5-Feb-24,1104,0.644821,0.002626
5-Feb-25,1104,0.643237,0.002522
5-Feb-26,1104,0.646222,0.002507
5-Feb-27,1104,0.640347,0.002556
5-Feb-28,1104,0.631713,0.002493
5-Mar-01,1104,0.64291,0.002542
5-Mar-02,1104,0.649474,0.002557
5-Mar-03,1104,0.640126,0.002563
5-Mar-04,1104,0.638468,0.002482
5-Mar-05,1104,0.629002,0.002493
5-Mar-06,1104,0.630568,0.002578
5-Mar-07,1104,0.64785,0.002689
5-Mar-08,1104,0.64178,0.002557
5-Mar-09,1104,0.645311,0.002505
5-Mar-10,1104,0.65645,0.002469
5-Mar-11,1104,0.6442,0.002454
5-Mar-12,1104,0.651711,0.002517
5-Mar-13,1104,0.643279,0.002505
5-Mar-14,1104,0.641198,0.002541
5-Mar-15,1104,0.645155,0.002577
5-Mar-16,1104,0.658674,0.002534
5-Mar-17,1104,0.648499,0.002421
5-Mar-18,1104,0.658704,0.00249
5-Mar-19,1104,0.644626,0.002475
5-Mar-20,1104,0.647438,0.0025
5-Mar-21,1104,0.6405,0.002468
5-Mar-22,1104,0.64773,0.002428
5-Mar-23,1104,0.65846,0.002441
5-Mar-24,1104,0.640194,0.00247
5-Mar-25,1104,0.632885,0.002438
5-Mar-26,1104,0.645187,0.00247
5-Mar-27,1104,0.639119,0.002479
5-Mar-28,1104,0.65171,0.002384
5-Mar-29,1104,0.654092,0.002508
5-Mar-30,1104,0.640187,0.00262
5-Mar-31,1104,0.65399,0.002579
5-Apr-01,1104,0.620932,0.002509
5-Apr-02,1104,0.630813,0.002484
5-Apr-03,1104,0.632994,0.00263
5-Apr-04,1104,0.646014,0.00254
5-Apr-05,1104,0.653101,0.002496
5-Apr-06,1104,0.640252,0.002457
5-Apr-07,1104,0.633738,0.002498
5-Apr-08,1104,0.633286,0.002443
5-Apr-09,1104,0.640436,0.002534
5-Apr-10,1104,0.645536,0.002522
5-Apr-11,1104,0.640952,0.002593
5-Apr-12,1104,0.636668,0.002495
5-Apr-13,1104,0.640873,0.002472
5-Apr-14,1104,0.642671,0.002631
5-Apr-16,1104,0.641973,0.002467
5-Apr-17,1104,0.638663,0.002459
5-Apr-18,1104,0.635186,0.002472
5-Apr-19,1104,0.634214,0.002507
5-Apr-20,1104,0.632236,0.002564
5-Apr-21,1104,0.636518,0.00252
5-Apr-22,1104,0.643165,0.002559
5-Apr-23,1104,0.647562,0.002513
5-Apr-24,1104,0.642073,0.002486
5-Apr-25,1104,0.641582,0.002469
5-Apr-26,1104,0.639155,0.002531
5-Apr-27,1104,0.63673,0.002492
5-Apr-28,1104,0.644911,0.002643
5-Apr-29,1104,0.652085,0.0025
5-Apr-30,1104,0.645465,0.002526
5-May-01,1104,0.652539,0.002464
5-May-02,1104,0.644459,0.002479
5-May-03,1104,0.653209,0.002628
5-May-04,1104,0.641146,0.002592
5-May-06,1104,0.638227,0.002533
5-May-07,1104,0.634238,0.002477
5-May-08,1104,0.645004,0.002526
5-May-09,1104,0.637258,0.002449
5-May-10,1104,0.641278,0.002443
5-May-11,1104,0.643647,0.002512
5-May-12,1104,0.64139,0.002575
5-May-13,1104,0.636629,0.002555
5-May-14,1104,0.645866,0.002602
5-May-15,1104,0.639842,0.002747
5-May-16,1104,0.644274,0.002535
5-May-17,1104,0.647321,0.002557
5-May-18,1104,0.639099,0.002483
5-May-19,1104,0.64012,0.002455
5-May-20,1104,0.646983,0.002759
5-May-21,1104,0.646368,0.002511
5-May-22,1104,0.6374,0.002479
5-May-23,1104,0.624871,0.002456
5-May-24,1104,0.638719,0.002442
5-May-25,1104,0.633542,0.002506
5-May-26,1104,0.62718,0.002494
5-May-27,1104,0.65153,0.002539
5-May-28,1104,0.645664,0.002548
5-May-29,1104,0.646195,0.002489
5-May-30,1104,0.639697,0.002605
5-May-31,1104,0.636859,0.002537
5-Jun-01,1104,0.647918,0.002561
5-Jun-02,1104,0.634979,0.002453
5-Jun-03,1104,0.632854,0.002511
5-Jun-04,1104,0.640513,0.002492
5-Jun-05,1104,0.642521,0.002529
5-Jun-06,1104,0.643293,0.002525
5-Jun-07,1104,0.627279,0.002539
5-Jun-08,1104,0.647901,0.002562
5-Jun-09,1104,0.633147,0.002624
5-Jun-10,1104,0.633146,0.002559
5-Jun-11,1104,0.626478,0.002507
5-Jun-12,1104,0.645422,0.002441
5-Jun-13,1104,0.633254,0.002508
5-Jun-14,1104,0.643132,0.002578
5-Jun-15,1104,0.654999,0.00255
5-Jun-16,1104,0.650805,0.002532
5-Jun-17,1104,0.647279,0.002552
5-Jun-18,1104,0.644116,0.002562
5-Jun-19,1104,0.634805,0.002567
5-Jun-20,1104,0.639286,0.002466
5-Jun-21,1104,0.633905,0.00249
5-Jun-22,1104,0.640088,0.002496
5-Jun-23,1104,0.648684,0.002658
5-Jun-24,1104,0.632835,0.00248
5-Jun-25,1104,0.635798,0.002411
5-Jun-26,1104,0.640491,0.00257
5-Jun-27,1104,0.645663,0.002463
5-Jun-28,1104,0.634685,0.002511
5-Jun-29,1104,0.630856,0.002545
5-Jun-30,1104,0.634407,0.002513
5-Jul-01,1104,0.632349,0.002526
5-Jul-02,1104,0.630832,0.002562
5-Jul-03,1104,0.62393,0.002551
5-Jul-04,1104,0.637452,0.002495
5-Jul-05,1104,0.636508,0.002456
5-Jul-06,1104,0.640562,0.002408
5-Jul-07,1104,0.651423,0.002469
5-Jul-08,1104,0.636063,0.00248
5-Jul-09,1104,0.618575,0.002541
5-Jul-10,1104,0.641242,0.002453
5-Jul-11,1104,0.640155,0.002531
5-Jul-12,1104,0.627748,0.002454
5-Jul-13,1104,0.646253,0.002557
5-Jul-14,1104,0.631024,0.002472
5-Jul-15,1104,0.636843,0.002454
5-Jul-16,1104,0.630842,0.002478
5-Jul-17,1104,0.643605,0.002545
5-Jul-18,1104,0.646286,0.002534
5-Jul-19,1104,0.643976,0.002548
5-Jul-20,1104,0.636719,0.002459
5-Jul-21,1104,0.638546,0.002507
5-Jul-22,1104,0.632136,0.002525
5-Jul-23,1104,0.6352,0.002557
5-Jul-24,1104,0.637128,0.002552
5-Jul-25,1104,0.641667,0.002599
5-Jul-26,1104,0.63027,0.002471
5-Jul-27,1104,0.641954,0.002592
5-Jul-28,1104,0.634925,0.00265
5-Jul-29,1104,0.627053,0.002488
5-Jul-30,1104,0.643154,0.002517
5-Jul-31,1104,0.639451,0.002448
5-Aug-01,1104,0.640608,0.002534
5-Aug-02,1104,0.643314,0.002521
5-Aug-03,1104,0.641151,0.002526
5-Aug-04,1104,0.642547,0.002557
5-Aug-05,1104,0.636223,0.002592
5-Aug-07,1104,0.663203,0.0026
5-Aug-08,1104,0.643239,0.002476
5-Aug-09,1104,0.63077,0.002527
5-Aug-10,1104,0.650177,0.002681
5-Aug-11,1104,0.644062,0.002502
5-Aug-12,1104,0.638554,0.002606
5-Aug-13,1104,0.633664,0.002482
5-Aug-14,1104,0.63325,0.002509
5-Aug-15,1104,0.632557,0.00256
5-Aug-16,1104,0.631369,0.00259
5-Aug-17,1104,0.634305,0.002592
5-Aug-18,1104,0.64166,0.002448
5-Aug-19,1104,0.633598,0.002579
5-Aug-20,1104,0.636094,0.002555
5-Aug-21,1104,0.637403,0.00262
5-Aug-22,1104,0.645616,0.002597
5-Aug-23,1104,0.639938,0.002579
5-Aug-24,1104,0.646649,0.002789
5-Aug-25,1104,0.636152,0.00262
5-Aug-26,1104,0.63014,0.002611
5-Aug-27,1104,0.638656,0.002651
5-Sep-07,1104,0.623487,0.002514
5-Sep-08,1104,0.631146,0.002499
5-Sep-09,1104,0.637261,0.002584
5-Sep-10,1104,0.637289,0.002608
5-Sep-11,1104,0.645952,0.00311
5-Sep-12,1104,0.635417,0.002661
5-Sep-13,1104,0.622894,0.00269
5-Sep-14,1104,0.634812,0.002753
5-Sep-15,1104,0.635667,0.00263
5-Sep-16,1104,0.630089,0.002595
5-Sep-17,1104,0.627049,0.00259
5-Sep-18,1104,0.650962,0.002514
5-Sep-19,1104,0.641294,0.002584
5-Sep-20,1104,0.638221,0.002553
5-Sep-21,1104,0.634839,0.002497
5-Sep-22,1104,0.642956,0.002586
5-Sep-23,1104,0.627625,0.002608
5-Sep-24,1104,0.635929,0.002511
5-Sep-25,1104,0.640189,0.002538
5-Sep-26,1104,0.630855,0.002573
5-Sep-27,1104,0.630386,0.002704
5-Sep-28,1104,0.642213,0.002577
5-Sep-29,1104,0.637626,0.002488
5-Sep-30,1104,0.621863,0.002546
5-Oct-01,1104,0.638377,0.002509
5-Oct-02,1104,0.64234,0.002554
5-Oct-03,1104,0.646747,0.002572
5-Oct-04,1104,0.63609,0.002509
5-Oct-05,1104,0.632411,0.002591
5-Oct-06,1104,0.641497,0.002573
5-Oct-07,1104,0.624641,0.002574
5-Oct-08,1104,0.632853,0.002523
5-Oct-09,1104,0.640754,0.002528
5-Oct-10,1104,0.645775,0.002412
5-Oct-11,1104,0.629016,0.002638
5-Oct-12,1104,0.638868,0.002533
5-Oct-13,1104,0.631264,0.002605
5-Oct-14,1104,0.628713,0.002507
5-Oct-15,1104,0.633029,0.002507
5-Oct-16,1104,0.645043,0.002507
5-Oct-17,1104,0.640434,0.002541
5-Oct-18,1104,0.645104,0.002615
5-Oct-19,1104,0.632508,0.00259
5-Oct-20,1104,0.633511,0.002609
5-Oct-21,1104,0.634507,0.002531
5-Oct-22,1104,0.614642,0.002488
5-Oct-23,1104,0.634979,0.002493
5-Oct-24,1104,0.629516,0.002539
5-Oct-25,1104,0.63217,0.002557
5-Oct-26,1104,0.634219,0.00255
5-Oct-27,1104,0.636148,0.002603
5-Oct-28,1104,0.643552,0.002541
5-Oct-29,1104,0.647161,0.002507
5-Oct-30,1104,0.636001,0.00258
5-Oct-31,1104,0.639208,0.002638
5-Nov-01,1104,0.628877,0.003437
5-Nov-02,1104,0.620793,0.002519
5-Nov-03,1104,0.621899,0.002661
5-Nov-04,1104,0.636824,0.002636
5-Nov-05,1104,0.64467,0.002662
5-Nov-06,1104,0.632997,0.002708
5-Nov-07,1104,0.641861,0.002675
5-Nov-08,1104,0.636327,0.002725
5-Nov-09,1104,0.647647,0.002604
5-Nov-10,1104,0.639693,0.002678
5-Nov-11,1104,0.649469,0.002604
5-Nov-12,1104,0.638375,0.00276
5-Nov-13,1104,0.637715,0.002606
5-Nov-14,1104,0.647486,0.002617
5-Nov-15,1104,0.634575,0.002561
5-Nov-16,1104,0.634959,0.002585
5-Nov-17,1104,0.640097,0.002525
5-Nov-18,1104,0.637658,0.002509
5-Nov-19,1104,0.646555,0.002566
5-Nov-20,1104,0.63921,0.00252
5-Nov-21,1104,0.643423,0.002646
5-Nov-22,1104,0.648933,0.002553
5-Nov-23,1104,0.63895,0.003012
5-Nov-24,1104,0.646144,0.002557
5-Nov-25,1104,0.647604,0.002674
5-Nov-26,1104,0.649906,0.002618
5-Nov-27,1104,0.657797,0.002491
5-Nov-28,1104,0.649533,0.002641
5-Nov-29,1104,0.642602,0.002615
5-Nov-30,1104,0.64419,0.002598
5-Dec-01,1104,0.661379,0.002598
5-Dec-02,1104,0.653703,0.002631
5-Dec-03,1104,0.653853,0.002537
5-Dec-04,1104,0.64767,0.002648
5-Dec-05,1104,0.637097,0.002619
5-Dec-06,1104,0.658229,0.002652
5-Dec-07,1104,0.646355,0.003009
5-Dec-08,1104,0.658092,0.002542
5-Dec-09,1104,0.649112,0.002536
5-Dec-10,1104,0.637072,0.002593
5-Dec-11,1104,0.63313,0.002626
5-Dec-12,1104,0.641252,0.003123
5-Dec-13,1104,0.638366,0.002565
5-Dec-15,1104,0.65122,0.002656
5-Dec-16,1104,0.654813,0.002588
5-Dec-17,1104,0.656329,0.002608
5-Dec-18,1104,0.66198,0.002525
5-Dec-19,1104,0.648218,0.00261
5-Dec-20,1104,0.654496,0.002714
5-Dec-21,1104,0.646903,0.00265
5-Dec-22,1104,0.636913,0.002628
5-Dec-23,1104,0.64472,0.002815
5-Dec-24,1104,0.645875,0.002693
5-Dec-25,1104,0.647763,0.002632
5-Dec-26,1104,0.650206,0.002599
5-Dec-27,1104,0.652358,0.002574
5-Dec-28,1104,0.648222,0.002549
5-Dec-29,1104,0.654812,0.00262
5-Dec-30,1104,0.649987,0.002547
5-Dec-31,1104,0.655024,0.002572
6-Jan-01,1104,0.653439,0.002598
6-Jan-02,1104,0.645666,0.002559
6-Jan-03,1104,0.64452,0.002525
6-Jan-04,1104,0.647338,0.002527
6-Jan-05,1104,0.652128,0.002602
6-Jan-06,1104,0.645422,0.002526
6-Jan-07,1104,0.638565,0.002583
6-Jan-08,1104,0.645855,0.00273
6-Jan-09,1104,0.64248,0.002565
6-Jan-10,1104,0.638367,0.00253
6-Jan-11,1104,0.647914,0.002567
6-Jan-12,1104,0.655922,0.002556
6-Jan-13,1104,0.654015,0.002617
6-Jan-14,1104,0.650445,0.002567
6-Jan-15,1104,0.65428,0.00264
6-Jan-16,1104,0.650931,0.002644
6-Jan-17,1104,0.650621,0.002646
6-Jan-18,1104,0.657481,0.002569
6-Jan-19,1104,0.655913,0.002557
6-Jan-20,1104,0.643911,0.002618
6-Jan-21,1104,0.647451,0.002523
6-Jan-22,1104,0.658536,0.002521
6-Jan-23,1104,0.658109,0.002566
6-Jan-24,1104,0.652769,0.002571
6-Jan-25,1104,0.653633,0.00256
6-Jan-26,1104,0.656029,0.002596
6-Jan-27,1104,0.653693,0.002544
6-Jan-28,1104,0.656145,0.002493
6-Jan-29,1104,0.66143,0.002493
6-Jan-30,1104,0.661996,0.002483
6-Jan-31,1104,0.663493,0.002457
6-Feb-01,1104,0.656422,0.00252
6-Feb-02,1104,0.664325,0.00248
6-Feb-03,1104,0.668576,0.002541
6-Feb-04,1104,0.676692,0.002441
6-Feb-05,1104,0.661174,0.002457
6-Feb-06,1104,0.663179,0.002467
6-Feb-07,1104,0.661931,0.002452
6-Feb-08,1104,0.674385,0.002471
6-Feb-09,1104,0.672944,0.002476
6-Feb-10,1104,0.680305,0.002548
6-Feb-11,1104,0.676476,0.002514
6-Feb-12,1104,0.686396,0.002509
6-Feb-13,1104,0.682223,0.002499
6-Feb-14,1104,0.677764,0.002508
6-Feb-15,1104,0.687852,0.002461
6-Feb-16,1104,0.687231,0.002485
6-Feb-17,1104,0.690396,0.002488
6-Feb-18,1104,0.687684,0.002489
6-Feb-19,1104,0.684118,0.002459
6-Feb-20,1104,0.703085,0.002532
6-Feb-21,1104,0.704022,0.00252
6-Feb-22,1104,0.703851,0.002493
6-Feb-23,1104,0.71393,0.002539
6-Feb-24,1104,0.727205,0.00246
6-Feb-25,1104,0.719902,0.002513
6-Feb-26,1104,0.725115,0.002441
6-Feb-27,1104,0.712769,0.002525
6-Feb-28,1104,0.714484,0.002488
6-Mar-01,1104,0.718966,0.002607
6-Mar-02,1104,0.725322,0.002538
6-Mar-03,1104,0.727679,0.002481
6-Mar-04,1104,0.72917,0.002499
6-Mar-05,1104,0.728932,0.002422
6-Mar-06,1104,0.743274,0.002533
6-Mar-07,1104,0.735052,0.002574
6-Mar-08,1104,0.727574,0.002623
6-Mar-09,1104,0.74697,0.00254
6-Mar-10,1104,0.742174,0.002481
6-Mar-11,1104,0.747352,0.00249
6-Mar-12,1104,0.738375,0.002465
6-Mar-13,1104,0.73624,0.002455
6-Mar-14,1104,0.738903,0.002486
6-Mar-15,1104,0.744328,0.002533
6-Mar-16,1104,0.74237,0.002612
6-Mar-17,1104,0.742189,0.002532
6-Mar-18,1104,0.737342,0.002603
6-Mar-19,1104,0.751101,0.00252
6-Mar-20,1104,0.742496,0.002507
6-Mar-21,1104,0.744152,0.002532
6-Mar-22,1104,0.746301,0.002545
6-Mar-23,1104,0.750961,0.002533
6-Mar-24,1104,0.744307,0.00256
6-Mar-25,1104,0.751191,0.00248
6-Mar-26,1104,0.749269,0.00256
6-Mar-27,1104,0.760464,0.002502
6-Mar-28,1104,0.75092,0.002523
6-Mar-29,1104,0.750522,0.002561
6-Mar-30,1104,0.754053,0.002513
6-Mar-31,1104,0.762532,0.002658
6-Apr-01,1104,0.757029,0.002569
6-Apr-02,1104,0.763461,0.002509
6-Apr-03,1104,0.742905,0.002517
6-Apr-04,1104,0.753544,0.002606
6-Apr-05,1104,0.751107,0.002534
6-Apr-06,1104,0.756876,0.002594
6-Apr-07,1104,0.754429,0.002556
6-Apr-08,1104,0.755795,0.002477
6-Apr-09,1104,0.754676,0.00255
6-Apr-10,1104,0.757958,0.00247
6-Apr-11,1104,0.746175,0.002532
6-Apr-12,1104,0.758626,0.002573
6-Apr-13,1104,0.75839,0.002538
6-Apr-14,1104,0.755789,0.002905
6-Apr-15,1104,0.748104,0.002609
6-Apr-16,1104,0.752977,0.002603
6-Apr-17,1104,0.756049,0.002559
6-Apr-18,1104,0.767239,0.002509
6-Apr-19,1104,0.76374,0.002545
6-Apr-20,1104,0.763408,0.00272
6-Apr-21,1104,0.762849,0.002603
6-Apr-22,1104,0.768468,0.002681
6-Apr-23,1104,0.766807,0.002556
6-Apr-24,1104,0.756162,0.002546
6-Apr-25,1104,0.764442,0.002659
6-Apr-26,1104,0.766699,0.002664
6-Apr-27,1104,0.766336,0.002473
6-Apr-28,1104,0.767479,0.002464
6-Apr-29,1104,0.781392,0.00246
6-Apr-30,1104,0.766886,0.002491
6-May-02,1104,0.775573,0.00269
6-May-03,1104,0.78393,0.002485
6-May-04,1104,0.77631,0.002505
6-May-05,1104,0.769625,0.002488
6-May-06,1104,0.767883,0.002475
6-May-07,1104,0.766379,0.002534
6-May-08,1104,0.764879,0.002511
6-May-09,1104,0.77179,0.002556
6-May-10,1104,0.77213,0.002512
6-May-11,1104,0.77473,0.002623
6-May-12,1104,0.778841,0.0026
6-May-13,1104,0.76938,0.002613
6-May-14,1104,0.777352,0.002642
6-May-15,1104,0.773237,0.002617
6-May-16,1104,0.787461,0.002611
6-May-17,1104,0.778069,0.002629
6-May-18,1104,0.781372,0.002638
6-May-19,1104,0.770306,0.00264
6-May-20,1104,0.775521,0.002642
6-May-21,1104,0.769872,0.00264
6-May-22,1104,0.787684,0.00263
6-May-23,1104,0.779099,0.002615
6-May-24,1104,0.77114,0.002603
6-May-25,1104,0.778387,0.002748
6-May-26,1104,0.778685,0.002638
6-May-27,1104,0.780651,0.002642
6-May-28,1104,0.778749,0.002544
6-May-29,1104,0.789824,0.002569
6-May-30,1104,0.77857,0.002558
6-May-31,1104,0.791695,0.002554
6-Jun-01,1104,0.787474,0.002632
6-Jun-02,1104,0.78163,0.002676
6-Jun-03,1104,0.78852,0.002606
6-Jun-04,1104,0.78385,0.002579
6-Jun-05,1104,0.791871,0.00254
6-Jun-06,1104,0.788751,0.002615
6-Jun-07,1104,0.781139,0.002642
6-Jun-08,1104,0.78945,0.002634
6-Jun-09,1104,0.788309,0.002662
6-Jun-10,1104,0.803875,0.00258
6-Jun-11,1104,0.797202,0.002571
6-Jun-12,1104,0.790626,0.002571
6-Jun-13,1104,0.793749,0.00261
6-Jun-14,1104,0.792046,0.002581
6-Jun-15,1104,0.789114,0.002618
6-Jun-16,1104,0.791179,0.00255
6-Jun-17,1104,0.785587,0.002538
6-Jun-18,1104,0.797227,0.002679
6-Jun-19,1104,0.794608,0.002549
6-Jun-20,1104,0.790979,0.002564
6-Jun-21,1104,0.798879,0.002586
6-Jun-22,1104,0.79333,0.002584
6-Jun-23,1104,0.799854,0.00258
6-Jun-24,1104,0.802307,0.002641
6-Jun-25,1104,0.799536,0.002569
6-Jun-26,1104,0.810571,0.002525
6-Jun-27,1104,0.811404,0.002571
6-Jun-28,1104,0.80851,0.002581
6-Jun-29,1104,0.809396,0.002533
6-Jun-30,1104,0.810517,0.002604
6-Jul-01,1104,0.807909,0.002573
6-Jul-02,1104,0.802227,0.002695
6-Jul-03,1104,0.816887,0.002572
6-Jul-04,1104,0.795101,0.002603
6-Jul-05,1104,0.803188,0.002662
6-Jul-06,1104,0.811181,0.00265
6-Jul-07,1104,0.805383,0.00256
6-Jul-08,1104,0.794187,0.002562
6-Jul-09,1104,0.804817,0.002686
6-Jul-10,1104,0.80681,0.002603
6-Jul-11,1104,0.810778,0.002607
6-Jul-12,1104,0.805731,0.002508
6-Jul-13,1104,0.810633,0.002548
6-Jul-14,1104,0.819477,0.002525
6-Jul-15,1104,0.811014,0.002555
6-Jul-16,1104,0.806017,0.002553
6-Jul-17,1104,0.812067,0.002723
6-Jul-18,1104,0.805921,0.002662
6-Jul-19,1104,0.818242,0.002651
6-Jul-20,1104,0.814092,0.00263
6-Jul-21,1104,0.82101,0.002631
6-Jul-22,1104,0.824419,0.002667
6-Jul-23,1104,0.804445,0.002686
6-Jul-24,1104,0.815796,0.002677
6-Jul-25,1104,0.81759,0.002681
6-Jul-26,1104,0.817969,0.002722
6-Jul-27,1104,0.810765,0.0027
6-Jul-28,1104,0.812959,0.002626
6-Jul-29,1104,0.816122,0.002644
6-Jul-30,1104,0.825149,0.002679
6-Jul-31,1104,0.826007,0.002652
6-Aug-01,1104,0.819387,0.002715
6-Aug-02,1104,0.81284,0.002709
6-Aug-03,1104,0.827121,0.002605
6-Aug-04,1104,0.826818,0.002686
6-Aug-05,1104,0.819762,0.002555
6-Aug-06,1104,0.832254,0.002643
6-Aug-07,1104,0.819412,0.002661
6-Aug-08,1104,0.823303,0.002631
6-Aug-09,1104,0.832656,0.002486
6-Aug-10,1104,0.834403,0.002675
6-Aug-11,1104,0.822834,0.00266
6-Aug-12,1104,0.820877,0.002692
6-Aug-13,1104,0.837326,0.002611
6-Aug-14,1104,0.830183,0.002631
6-Aug-15,1104,0.833517,0.002637
6-Aug-16,1104,0.827261,0.002636
6-Aug-17,1104,0.824947,0.002572
6-Aug-18,1104,0.823796,0.002695
6-Aug-19,1104,0.83212,0.002567
6-Aug-20,1104,0.843051,0.002578
6-Aug-21,1104,0.838204,0.002708
6-Aug-22,1104,0.837556,0.002537
6-Aug-23,1104,0.832135,0.002866
6-Aug-24,1104,0.836738,0.002055
6-Aug-25,1104,0.830231,0.002114
6-Aug-26,1104,0.839712,0.002163
6-Aug-27,1104,0.829148,0.002191
6-Aug-28,1104,0.832427,0.002197
6-Aug-29,1104,0.830516,0.002195
6-Aug-30,1104,0.825215,0.002192
6-Aug-31,1104,0.819381,0.002188
6-Sep-01,1104,0.820433,0.002165
6-Sep-02,1104,0.820791,0.002183
6-Sep-03,1104,0.832786,0.002169
6-Sep-04,1104,0.827121,0.002206
6-Sep-05,1104,0.833068,0.002191
6-Sep-06,1104,0.829839,0.002164
6-Sep-07,1104,0.812115,0.002234
6-Sep-08,1104,0.822608,0.002248
6-Sep-09,1104,0.834773,0.002102
6-Sep-10,1104,0.833502,0.002111
6-Sep-11,1104,0.830834,0.002144
6-Sep-12,1104,0.852503,0.002164
6-Sep-13,1104,0.829608,0.002102
6-Sep-14,1104,0.835764,0.00227
6-Sep-15,1104,0.849399,0.002096
6-Sep-16,1104,0.823439,0.002079
