YYMMMDD,u0(m),____up(m),sig_u(m)
9-May-29,1147,0.415778,0.002032
9-May-30,1147,0.417071,0.001939
9-May-31,1147,0.408498,0.001948
9-Jun-01,1147,0.411454,0.001952
9-Jun-02,1147,0.413505,0.001943
9-Jun-03,1147,0.413591,0.002029
9-Jun-04,1147,0.415899,0.002041
9-Jun-05,1147,0.418373,0.002047
9-Jun-06,1147,0.401386,0.002045
9-Jun-07,1147,0.409931,0.002075
9-Jun-08,1147,0.417947,0.00199
9-Jun-09,1147,0.417791,0.002063
9-Jun-10,1147,0.416024,0.002012
9-Jun-11,1147,0.415374,0.001945
9-Jun-12,1147,0.403483,0.002004
9-Jun-13,1147,0.411687,0.001923
9-Jun-14,1147,0.404729,0.001962
9-Jun-15,1147,0.405986,0.001936
9-Jun-16,1147,0.402313,0.001981
9-Jun-17,1147,0.411611,0.002014
9-Jun-18,1147,0.39892,0.001978
9-Jun-19,1147,0.39941,0.001945
9-Jun-20,1147,0.40502,0.001934
9-Jun-21,1147,0.398806,0.001975
9-Jun-22,1147,0.383233,0.001936
9-Jun-23,1147,0.375815,0.001922
9-Jun-24,1147,0.388856,0.001961
9-Jun-25,1147,0.402901,0.00195
9-Jun-26,1147,0.394418,0.002042
9-Jun-27,1147,0.388481,0.002059
9-Jun-28,1147,0.408064,0.00208
9-Jun-29,1147,0.390933,0.00199
9-Jun-30,1147,0.406038,0.002011
9-Jul-01,1147,0.40229,0.002028
9-Jul-02,1147,0.400913,0.001958
9-Jul-03,1147,0.399187,0.001971
9-Jul-04,1147,0.398205,0.001933
9-Jul-05,1147,0.405154,0.001948
9-Jul-06,1147,0.40584,0.001954
9-Jul-07,1147,0.397373,0.002007
9-Jul-08,1147,0.383322,0.001972
9-Jul-09,1147,0.389735,0.001971
9-Jul-10,1147,0.396121,0.002118
9-Jul-11,1147,0.394944,0.002053
9-Jul-12,1147,0.396848,0.001941
9-Jul-13,1147,0.395176,0.001927
9-Jul-14,1147,0.394503,0.001935
9-Jul-15,1147,0.398232,0.001927
9-Jul-16,1147,0.390588,0.00197
9-Jul-17,1147,0.396365,0.001941
9-Jul-18,1147,0.392446,0.002013
9-Jul-19,1147,0.395567,0.001975
9-Jul-20,1147,0.399883,0.00192
9-Jul-21,1147,0.397127,0.001968
9-Jul-22,1147,0.399655,0.001995
9-Jul-23,1147,0.402061,0.001917
9-Jul-24,1147,0.397312,0.001988
9-Jul-25,1147,0.395332,0.002002
9-Jul-26,1147,0.387109,0.002018
9-Jul-27,1147,0.39054,0.001948
9-Jul-28,1147,0.392799,0.001955
9-Jul-29,1147,0.386785,0.001985
9-Jul-30,1147,0.382963,0.002013
9-Jul-31,1147,0.382721,0.002058
9-Aug-01,1147,0.397045,0.001973
9-Aug-02,1147,0.38282,0.002002
9-Aug-03,1147,0.386861,0.001955
9-Aug-04,1147,0.371788,0.00197
9-Aug-05,1147,0.387588,0.002009
9-Aug-06,1147,0.378271,0.001992
9-Aug-07,1147,0.381433,0.001956
9-Aug-08,1147,0.379943,0.00195
9-Aug-09,1147,0.383357,0.002006
9-Aug-10,1147,0.379841,0.001974
9-Aug-11,1147,0.385138,0.002054
9-Aug-12,1147,0.394596,0.001981
9-Aug-13,1147,0.372293,0.001932
9-Aug-14,1147,0.381524,0.00193
9-Aug-15,1147,0.387827,0.001985
9-Aug-16,1147,0.386647,0.001968
9-Aug-17,1147,0.384279,0.001938
9-Aug-18,1147,0.381575,0.002044
9-Aug-19,1147,0.374395,0.002032
9-Aug-20,1147,0.386644,0.002051
9-Aug-21,1147,0.388151,0.002031
9-Aug-22,1147,0.396932,0.002086
9-Aug-23,1147,0.39082,0.002036
9-Aug-24,1147,0.385807,0.002166
9-Aug-25,1147,0.389422,0.002027
9-Aug-26,1147,0.396564,0.002069
9-Aug-27,1147,0.39248,0.00207
9-Aug-28,1147,0.384973,0.001988
9-Aug-29,1147,0.3771,0.002007
9-Aug-30,1147,0.371967,0.002047
9-Aug-31,1147,0.38813,0.002052
9-Sep-01,1147,0.382291,0.002022
9-Sep-02,1147,0.387175,0.002074
9-Sep-03,1147,0.366139,0.002052
9-Sep-04,1147,0.381775,0.002044
9-Sep-05,1147,0.382121,0.002026
9-Sep-06,1147,0.383527,0.001996
9-Sep-07,1147,0.382268,0.002069
9-Sep-08,1147,0.379221,0.002036
9-Sep-09,1147,0.37585,0.002035
9-Sep-10,1147,0.369482,0.002032
9-Sep-11,1147,0.378205,0.002011
9-Sep-12,1147,0.369905,0.002041
9-Sep-13,1147,0.387481,0.002056
9-Sep-14,1147,0.390568,0.002015
9-Sep-15,1147,0.381996,0.002024
9-Sep-16,1147,0.373536,0.002021
9-Sep-17,1147,0.377726,0.002018
9-Sep-18,1147,0.374066,0.002047
9-Sep-19,1147,0.366056,0.002013
9-Sep-20,1147,0.371802,0.001994
9-Sep-21,1147,0.377868,0.002023
9-Sep-22,1147,0.37706,0.001998
9-Sep-23,1147,0.393701,0.002097
9-Sep-24,1147,0.371875,0.00209
9-Sep-25,1147,0.376208,0.002004
9-Sep-26,1147,0.377808,0.001977
9-Sep-27,1147,0.352411,0.001998
9-Sep-28,1147,0.363494,0.00205
9-Sep-29,1147,0.376692,0.002056
9-Sep-30,1147,0.367907,0.00201
9-Oct-01,1147,0.35764,0.001982
9-Oct-02,1147,0.353035,0.002005
9-Oct-03,1147,0.367987,0.00201
9-Oct-04,1147,0.374633,0.002029
9-Oct-05,1147,0.376972,0.001973
9-Oct-06,1147,0.373947,0.001977
9-Oct-07,1147,0.376856,0.002001
9-Oct-08,1147,0.383814,0.002061
9-Oct-09,1147,0.36525,0.00197
9-Oct-10,1147,0.371948,0.002004
9-Oct-11,1147,0.367161,0.001997
9-Oct-12,1147,0.384556,0.002004
9-Oct-13,1147,0.372481,0.002
9-Oct-14,1147,0.375562,0.002004
9-Oct-15,1147,0.381995,0.002096
9-Oct-16,1147,0.360401,0.002034
9-Oct-17,1147,0.373511,0.002087
9-Oct-18,1147,0.356233,0.002026
9-Oct-19,1147,0.38022,0.002091
9-Oct-20,1147,0.372494,0.002111
9-Oct-21,1147,0.381593,0.002045
9-Oct-22,1147,0.374881,0.002027
9-Oct-23,1147,0.371342,0.002023
9-Oct-24,1147,0.375776,0.002068
9-Oct-25,1147,0.382442,0.002035
9-Oct-26,1147,0.387893,0.002085
9-Oct-27,1147,0.374094,0.002026
9-Oct-28,1147,0.366738,0.002008
9-Oct-29,1147,0.367657,0.002044
9-Oct-30,1147,0.362433,0.002018
9-Oct-31,1147,0.378541,0.002021
9-Nov-01,1147,0.38513,0.002078
9-Nov-02,1147,0.380474,0.002079
9-Nov-03,1147,0.37304,0.002101
9-Nov-04,1147,0.365861,0.002133
9-Nov-05,1147,0.360969,0.002129
9-Nov-06,1147,0.355418,0.002063
9-Nov-07,1147,0.370427,0.002085
9-Nov-08,1147,0.371,0.002099
9-Nov-09,1147,0.371223,0.002073
9-Nov-10,1147,0.379512,0.002092
9-Nov-11,1147,0.36433,0.002047
9-Nov-12,1147,0.363661,0.002195
9-Nov-13,1147,0.376915,0.002119
9-Nov-14,1147,0.354933,0.002061
9-Nov-15,1147,0.356037,0.00208
9-Nov-16,1147,0.359936,0.002038
9-Nov-23,1147,0.355462,0.002008
9-Nov-24,1147,0.365857,0.002038
9-Nov-25,1147,0.358394,0.002043
9-Nov-26,1147,0.35497,0.002021
9-Nov-27,1147,0.360951,0.001998
9-Nov-28,1147,0.352876,0.002021
9-Nov-29,1147,0.358334,0.002032
9-Nov-30,1147,0.361194,0.002038
9-Dec-01,1147,0.354013,0.001996
9-Dec-02,1147,0.358935,0.001986
9-Dec-09,1147,0.361307,0.002036
9-Dec-10,1147,0.362499,0.001961
9-Dec-11,1147,0.366743,0.002019
9-Dec-12,1147,0.362952,0.00205
9-Dec-17,1147,0.343798,0.002056
9-Dec-18,1147,0.360146,0.002003
9-Dec-19,1147,0.344197,0.002048
9-Dec-20,1147,0.358319,0.002021
9-Dec-21,1147,0.357945,0.002013
9-Dec-22,1147,0.361539,0.002047
9-Dec-23,1147,0.364427,0.001985
9-Dec-24,1147,0.362478,0.00199
9-Dec-25,1147,0.363267,0.001994
9-Dec-26,1147,0.364342,0.002054
9-Dec-27,1147,0.362698,0.002022
9-Dec-28,1147,0.357748,0.001987
9-Dec-29,1147,0.360781,0.001983
