YYMMMDD,u0(m),____up(m),sig_u(m)
11-Mar-16,892,0.916694,0.001953
11-Mar-17,892,0.924334,0.001931
11-Mar-18,892,0.927033,0.001902
11-Mar-19,892,0.931724,0.001923
11-Mar-20,892,0.926187,0.001914
11-Mar-21,892,0.922138,0.00198
11-Mar-22,892,0.924336,0.001921
11-Mar-23,892,0.922706,0.001981
11-Mar-24,892,0.927251,0.001997
11-Mar-25,892,0.926055,0.001938
11-Mar-26,892,0.918808,0.001928
11-Mar-27,892,0.939258,0.001917
11-Mar-28,892,0.935996,0.001932
11-Mar-29,892,0.922938,0.002014
11-Mar-30,892,0.933731,0.001899
11-Mar-31,892,0.933957,0.001948
11-Apr-01,892,0.930679,0.001911
11-Apr-02,892,0.926308,0.001912
11-Apr-03,892,0.92008,0.001908
11-Apr-04,892,0.918219,0.001883
11-Apr-05,892,0.930437,0.001956
11-Apr-06,892,0.927425,0.001935
11-Apr-07,892,0.94374,0.001922
11-Apr-08,892,0.937527,0.001915
11-Apr-09,892,0.937343,0.001914
11-Apr-10,892,0.938309,0.002005
11-Apr-11,892,0.933724,0.00203
11-Apr-12,892,0.935674,0.002114
11-Apr-13,892,0.93473,0.001955
11-Apr-14,892,0.931372,0.001924
11-Apr-15,892,0.933575,0.001877
11-Apr-16,892,0.940776,0.00189
11-Apr-17,892,0.940209,0.001903
11-Apr-18,892,0.940458,0.00195
11-Apr-19,892,0.933328,0.001921
11-Apr-20,892,0.935217,0.001907
11-Apr-21,892,0.930398,0.001934
11-Apr-22,892,0.938424,0.001921
11-Apr-23,892,0.938464,0.001914
11-Apr-24,892,0.935633,0.001912
11-Apr-25,892,0.937338,0.001925
11-Apr-26,892,0.941972,0.001921
11-Apr-27,892,0.933113,0.001948
11-Apr-28,892,0.938508,0.001905
11-Apr-29,892,0.939487,0.001957
11-Apr-30,892,0.942244,0.001896
11-May-01,892,0.937034,0.001888
11-May-02,892,0.94953,0.001896
11-May-03,892,0.943498,0.001933
11-May-04,892,0.94348,0.001966
11-May-05,892,0.947048,0.001953
11-May-06,892,0.93925,0.001936
11-May-07,892,0.93799,0.001961
11-May-08,892,0.943069,0.001935
11-May-09,892,0.94036,0.001947
11-May-10,892,0.936468,0.001955
11-May-11,892,0.936456,0.001933
11-May-12,892,0.951663,0.001934
11-May-13,892,0.945291,0.001879
11-May-14,892,0.946304,0.00194
11-May-15,892,0.946277,0.001945
11-May-16,892,0.945057,0.001941
11-May-17,892,0.945714,0.00192
11-May-18,892,0.948303,0.001911
11-May-19,892,0.946888,0.00193
11-May-20,892,0.94737,0.001895
11-May-21,892,0.941561,0.001932
11-May-22,892,0.939835,0.001967
11-May-23,892,0.936425,0.001918
11-May-24,892,0.930395,0.001906
11-May-25,892,0.930202,0.001923
11-May-26,892,0.93306,0.001983
11-May-27,892,0.942507,0.001936
11-May-28,892,0.939388,0.001931
11-May-29,892,0.938239,0.00195
11-May-30,892,0.928377,0.001917
11-May-31,892,0.942315,0.001925
11-Jun-01,892,0.927398,0.001943
11-Jun-02,892,0.92805,0.001954
11-Jun-03,892,0.946094,0.001931
11-Jun-04,892,0.94207,0.001936
11-Jun-05,892,0.941596,0.001927
11-Jun-06,892,0.943687,0.001933
11-Jun-07,892,0.9336,0.00194
11-Jun-08,892,0.940237,0.001925
11-Jun-09,892,0.943891,0.001915
11-Jun-10,892,0.946555,0.002042
11-Jun-11,892,0.9428,0.001904
11-Jun-12,892,0.941447,0.001973
11-Jun-13,892,0.940243,0.001927
11-Jun-14,892,0.934814,0.001913
11-Jun-15,892,0.938666,0.001937
11-Jun-16,892,0.930822,0.001928
11-Jun-17,892,0.938038,0.001927
11-Jun-18,892,0.941242,0.001926
11-Jun-19,892,0.942097,0.001936
11-Jun-20,892,0.934712,0.001979
11-Jun-21,892,0.945804,0.00194
11-Jun-22,892,0.938508,0.001925
11-Jun-23,892,0.950022,0.001946
11-Jun-24,892,0.937351,0.001955
11-Jun-25,892,0.946177,0.001903
11-Jun-26,892,0.946977,0.001927
11-Jun-27,892,0.951092,0.00195
11-Jun-28,892,0.948078,0.001969
11-Jun-29,892,0.941716,0.001948
11-Jun-30,892,0.951561,0.001958
11-Jul-01,892,0.943329,0.001953
11-Jul-02,892,0.935697,0.001955
